"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"12602","GTX-680","Fan1",0.000248524171316612,4.71241656574501e-05,0.189616025708081,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"22104","GTX-680","Fan1",0.000178287244605396,5.11595823037664e-05,0.286950322312726,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"14567","GTX-680","Fan1",0.000199035679744159,4.0228034943976e-05,0.202114691173387,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"32066","GTX-680","Fan1",0.000336473811743727,5.14156692896303e-05,0.152807343380383,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"21455","GTX-680","Fan1",0.000190266589051909,4.03302312766524e-05,0.211966964234847,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"28761","GTX-680","Fan1",0.000245015434713182,4.56980802666986e-05,0.186511026622438,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"32702","GTX-680","Fan1",0.000279184897111222,4.92048126727762e-05,0.176244536083103,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"18229","GTX-680","Fan1",0.00032878803575478,5.60546546550146e-05,0.170488729999962,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"19129","GTX-680","Fan1",0.000217012595666968,5.79280591632852e-05,0.266934087329119,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"6428","GTX-680","Fan1",0.000174214785544127,4.890548136707e-05,0.280719464850948,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"21948","GTX-680","Fan1",0.00018131473611143,4.1966619835927e-05,0.23145730311813,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"5723","GTX-680","Fan1",0.00018231892871036,3.62414793496514e-05,0.19878067299982,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"4752","GTX-680","Fan1",0.000180308075339268,5.44321425938822e-05,0.301884108581729,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"4814","GTX-680","Fan1",0.000179298920348686,4.31999748988997e-05,0.240938287943329,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"22601","GTX-680","Fan1",0.000173190089948185,5.18346813801977e-05,0.299293576183865,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"33977","GTX-680","Fan1",0.00018131473611143,5.29049615948956e-05,0.291785227883419,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"30414","GTX-680","Fan1",0.000153171716435582,6.47957869469923e-05,0.423027099616285,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"24482","GTX-680","Fan1",0.00034635075729298,5.19080671815198e-05,0.149871383528145,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"8009","GTX-680","Fan1",0.000201920735056612,4.70067906176205e-05,0.23279823443809,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"18231","GTX-680","Fan1",0.000329560171846387,5.40831663329031e-05,0.164107106844549,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"3984","GTX-680","Fan1",0.000288256006628616,3.8622758990894e-05,0.133987698791148,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"13028","GTX-680","Fan1",0.000209526837921476,4.15181115782117e-05,0.198151759412183,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"34422","GTX-680","Fan1",0.000160674701911811,6.43001837845901e-05,0.40018859857529,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"4320","GTX-680","Fan1",0.000229845821787703,3.81191097608052e-05,0.165846433336578,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"32446","GTX-680","Fan1",0.000300426173398652,5.15786672493402e-05,0.171684998899539,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"11006","GTX-680","Fan1",0.000174214785544127,4.26250350371787e-05,0.244669445845526,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"20301","GTX-680","Fan1",0.000244134776308692,4.30270006607755e-05,0.176242816821683,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"8571","GTX-680","Fan1",0.000176256222197925,5.67609067987136e-05,0.322036329219485,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"29233","GTX-680","Fan1",0.000225299795189622,4.59310914664329e-05,0.203866547804783,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"10147","GTX-680","Fan1",0.00019999941015876,4.27118129611675e-05,0.213559694637413,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"25884","GTX-680","Fan1",0.000204787655293533,4.64314078023011e-05,0.22672952495964,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"7166","GTX-680","Fan1",0.000280843801132258,4.14079628834403e-05,0.147441256372756,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"34384","GTX-680","Fan1",0.000166984320981753,6.01611878936759e-05,0.360280459506433,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"15814","GTX-680","Fan1",0.000176256222197925,5.07979611791015e-05,0.28820520799577,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"20789","GTX-680","Fan1",0.000220712789957902,3.85008203960403e-05,0.174438556113508,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"32592","GTX-680","Fan1",0.000286616203253803,5.06081934159326e-05,0.176571292346366,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"5842","GTX-680","Fan1",0.000180308075339268,4.01692452558935e-05,0.222781177051061,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"7014","GTX-680","Fan1",0.000149906125612439,7.18196533623848e-05,0.479097522325834,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"18035","GTX-680","Fan1",0.000353864258963167,5.18068050626428e-05,0.146403045095423,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"21344","GTX-680","Fan1",0.000195159863423332,3.71015166425446e-05,0.190108334735128,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"7591","GTX-680","Fan1",0.000235249088429965,4.30686641747797e-05,0.183076858925222,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"19471","GTX-680","Fan1",0.000174214785544127,5.19201864822723e-05,0.298023995610415,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"34053","GTX-680","Fan1",0.00018131473611143,6.10380556079589e-05,0.336641449652757,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"25488","GTX-680","Fan1",0.000252879509663281,6.01481672670066e-05,0.237853068234339,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"3604","GTX-680","Fan1",0.000148810593045722,7.61726531562593e-05,0.51187655124024,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"8608","GTX-680","Fan1",0.000176256222197925,4.79441752962919e-05,0.272014086642874,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"1120","GTX-680","Fan1",0.000173190089948185,4.85765442381039e-05,0.280481084412144,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
"1912","GTX-680","Fan1",0.000176256222197925,3.61745182700919e-05,0.205238248153703,"0.25",0.51187655124024,0.109001035609575,0.0958995227595168
