"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"371","GTX-680","Fan1",0.000177273021072737,0.000225622334170855,1.27273926289257,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"571","GTX-680","Fan1",0.000235249088429965,0.000233045401999428,0.990632539980306,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"49","GTX-680","Fan1",0.00018131473611143,0.000207540359840999,1.14464143561642,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"844","GTX-680","Fan1",0.000152086639858049,0.000169209436169382,1.1125858019305,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"340","GTX-680","Fan1",0.000152086639858049,0.000168226999194926,1.10612608281663,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"683","GTX-680","Fan1",0.000176256222197925,0.000215561676520211,1.22300179722534,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"653","GTX-680","Fan1",0.000165940128846285,0.000179011704419717,1.07877284213477,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"254","GTX-680","Fan1",0.000168025630452245,0.000181133361106212,1.07801030484866,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"986","GTX-680","Fan1",0.000249397927473443,0.000281385701256556,1.12825998237904,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"957","GTX-680","Fan1",0.00018231892871036,0.000214700044025252,1.177606985429,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"976","GTX-680","Fan1",0.000179298920348686,0.000233683240524495,1.30331649554859,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"696","GTX-680","Fan1",0.000180308075339268,0.000189144192502444,1.04900566514589,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"484","GTX-680","Fan1",0.000166984320981753,0.000196221595088662,1.17508993619888,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"150","GTX-680","Fan1",0.000178287244605396,0.000204752223306001,1.14844011280324,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"387","GTX-680","Fan1",0.000147711478310036,0.000151530795486976,1.02585660383767,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"600","GTX-680","Fan1",0.000180308075339268,0.000238698932332591,1.3238393892423,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"547","GTX-680","Fan1",0.000367949360050262,0.000255530973723357,0.694473211445321,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"57","GTX-680","Fan1",0.000234352384945095,0.000276676858340537,1.18060184625541,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"58","GTX-680","Fan1",0.000183320678704966,0.000218529550178609,1.19206164695859,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"142","GTX-680","Fan1",0.000176256222197925,0.000223024831251437,1.26534444271133,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"190","GTX-680","Fan1",0.00029881623438295,0.000258523192654195,0.865157788993764,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"56","GTX-680","Fan1",0.000147711478310036,0.00015026456542309,1.01728428380965,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"572","GTX-680","Fan1",0.000322581714371421,0.000277264448251587,0.859516940666836,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"855","GTX-680","Fan1",0.000293963163961339,0.000271938569169946,0.925077024976198,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"539","GTX-680","Fan1",0.000243252709310543,0.000256180225989046,1.05314438928612,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"878","GTX-680","Fan1",0.000165940128846285,0.000185133061195653,1.11566179008543,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"515","GTX-680","Fan1",0.000378176680148572,0.000274178621845744,0.725001398124362,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"728","GTX-680","Fan1",0.000180308075339268,0.000224148121041688,1.24313966870275,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"859","GTX-680","Fan1",0.000193209143638713,0.000232358842249927,1.20262860170024,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"551","GTX-680","Fan1",0.000394718735240474,0.000285163135906115,0.722446416769109,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"736","GTX-680","Fan1",0.000202878366188651,0.000203440526244857,1.00277092164515,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"464","GTX-680","Fan1",0.000199035679744159,0.000232469236888342,1.16797770724906,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"928","GTX-680","Fan1",0.000160674701911811,0.000179773129567036,1.11886393706028,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"630","GTX-680","Fan1",0.000280014892969059,0.000270026887739296,0.964330449984794,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"71","GTX-680","Fan1",0.00025114138945089,0.000261189262947591,1.0400088313546,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"774","GTX-680","Fan1",0.000147711478310036,0.000136391232147154,0.923362447574168,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"87","GTX-680","Fan1",0.000188293652711836,0.000204831628079626,1.08783076396685,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"804","GTX-680","Fan1",0.000183320678704966,0.000239789195346127,1.30803135270975,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"540","GTX-680","Fan1",0.000310007101912803,0.00025703524747346,0.829126964793721,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"768","GTX-680","Fan1",0.000183320678704966,0.000205034068941133,1.11844484970031,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"100","GTX-680","Fan1",0.000194185587932583,0.00022191722130867,1.14280994625468,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"308","GTX-680","Fan1",0.000153171716435582,0.00016862200513738,1.10086907074842,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"581","GTX-680","Fan1",0.0003052332803702,0.000237512667326136,0.77813489747275,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
"318","GTX-680","Fan1",0.000244134776308692,0.000237380098335236,0.972332176203705,"0.5","10",1.33425485081597,0.564018540348843,0.164066814451452
