"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"48","GTX-680","hotspotOpt1",0.00246860885026404,-1e-15,-4.05086451785604e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"38","GTX-680","hotspotOpt1",0.00574237655827773,-1e-15,-1.74143926273606e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"19","GTX-680","hotspotOpt1",0.00247208886521497,-1e-15,-4.04516202500286e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"26","GTX-680","hotspotOpt1",0.00369758855578672,-1e-15,-2.70446531546892e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"18","GTX-680","hotspotOpt1",0.00369546294259118,-1e-15,-2.70602091141204e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"37","GTX-680","hotspotOpt1",0.00550055529824146,-1e-15,-1.81799826704715e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"10","GTX-680","hotspotOpt1",0.00246765937836558,-1e-15,-4.05242315356481e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"27","GTX-680","hotspotOpt1",0.00550565946575073,-1e-15,-1.81631284357621e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"40","GTX-680","hotspotOpt1",0.00574259433467022,-1e-15,-1.74137322213868e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"17","GTX-680","hotspotOpt1",0.00351563705414814,-1e-15,-2.84443469163032e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"7","GTX-680","hotspotOpt1",0.00574172320716142,-1e-15,-1.74163742124096e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
"23","GTX-680","hotspotOpt1",0.00246797588696538,-1e-15,-4.05190344557863e-13,"0.25",-1.74137322213868e-13,-4.05552855042454e-13,9.71104717709706e-14
