"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"19246","Tesla-K40","Fan2",0.0126310048123977,0.0125957947587361,0.997212410715967,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"18569","Tesla-K40","Fan2",0.0136307272942061,0.0138663273584148,1.01728448226741,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"2583","Tesla-K40","Fan2",0.00571578032574983,0.00615633498597457,1.07707690553467,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"24480","Tesla-K40","Fan2",0.0188506994002251,0.0201017771316134,1.06636770895479,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"34274","Tesla-K40","Fan2",0.0184449985470345,0.0180430883433628,0.978210342351239,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"8810","Tesla-K40","Fan2",0.00706305952061981,0.00703803693834388,0.996457260171334,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"24413","Tesla-K40","Fan2",0.0193780839420547,0.0200542253383168,1.03489206664002,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"18735","Tesla-K40","Fan2",0.013329968716013,0.0135675551880549,1.01782348309313,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"5452","Tesla-K40","Fan2",0.00892004180748738,0.00952544594336028,1.06787010071687,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"3171","Tesla-K40","Fan2",0.00420518260809944,0.00427335189522902,1.01621077928894,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"13832","Tesla-K40","Fan2",0.00957733625721904,0.00936491923231335,0.977820865927562,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"28095","Tesla-K40","Fan2",0.0237572454685717,0.0255056902286669,1.07359627455162,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"32745","Tesla-K40","Fan2",0.0208495044022524,0.0212366222528532,1.01856724472352,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"6769","Tesla-K40","Fan2",0.00588015501670355,0.00582739069804144,0.991026712984228,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"31958","Tesla-K40","Fan2",0.0229004131134142,0.0242997774346142,1.06110650992494,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"26130","Tesla-K40","Fan2",0.0155908146997824,0.0151506059670756,0.971764866610019,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"32122","Tesla-K40","Fan2",0.0223606990746411,0.0235307129263391,1.0523245649786,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"18187","Tesla-K40","Fan2",0.0150140697047846,0.0155668526478301,1.03681766196072,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"4007","Tesla-K40","Fan2",0.00698737677848079,0.00751480543355234,1.0754830706562,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"1383","Tesla-K40","Fan2",0.001818144727861,0.00192595084374471,1.05929457332615,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"9394","Tesla-K40","Fan2",0.0137626324509478,0.0149804648704122,1.08848833417625,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"27346","Tesla-K40","Fan2",0.0331220086149179,0.0359066348774377,1.08407178124051,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"15391","Tesla-K40","Fan2",0.0124372394374735,0.0129372430626288,1.04020213871969,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"1188","Tesla-K40","Fan2",0.00191661002901234,0.00205065526854354,1.06993871340655,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"1950","Tesla-K40","Fan2",0.00310165785996192,0.003202570154195,1.03253495349559,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"19502","Tesla-K40","Fan2",0.0123869236345202,0.012179761870973,0.983275769702017,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"27354","Tesla-K40","Fan2",0.0329254510860122,0.0356574610660669,1.08297562796992,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"5330","Tesla-K40","Fan2",0.00472356551990353,0.0044428774201566,0.940577070739423,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"12709","Tesla-K40","Fan2",0.0109739846077121,0.0113871092850059,1.03764582255778,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"1595","Tesla-K40","Fan2",0.00398717704398227,0.00431738286137065,1.08281694385424,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"3067","Tesla-K40","Fan2",0.00446514944546751,0.00459344664818518,1.02873301426627,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"30425","Tesla-K40","Fan2",0.0167950991275696,0.0159489433871242,0.94961888977146,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"31458","Tesla-K40","Fan2",0.0245939809256983,0.0265268888722598,1.07859272365873,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"16119","Tesla-K40","Fan2",0.0113243338878404,0.0113276952851146,1.00029682958022,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"10152","Tesla-K40","Fan2",0.00999444239095712,0.0104221106655796,1.04279060880969,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"21062","Tesla-K40","Fan2",0.0171191269623182,0.0180345260250424,1.05347229825091,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"18225","Tesla-K40","Fan2",0.014827983409204,0.0153242151906575,1.03346589807657,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"15438","Tesla-K40","Fan2",0.0123681675555535,0.0127196091404259,1.02841500839101,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"11204","Tesla-K40","Fan2",0.00827744209128563,0.00805841640181511,0.973539447687456,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"28928","Tesla-K40","Fan2",0.0193200919945712,0.0194808589064953,1.00832122911057,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"21540","Tesla-K40","Fan2",0.0158951582607463,0.0162087673235114,1.01972984839916,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"5564","Tesla-K40","Fan2",0.00848650951615557,0.0090419170307873,1.06544593081224,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"8744","Tesla-K40","Fan2",0.00711226955299028,0.00698987461795457,0.982791015705493,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"26717","Tesla-K40","Fan2",0.0152638997706317,0.0145362685056275,0.952329923811201,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"30041","Tesla-K40","Fan2",0.0170335012833228,0.0164325441887353,0.964719109442527,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"15920","Tesla-K40","Fan2",0.0116791795713189,0.0116896652759179,1.00089781174568,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"12818","Tesla-K40","Fan2",0.0107002520632389,0.0111578861518201,1.04276853347721,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"34233","Tesla-K40","Fan2",0.0184795418672814,0.0177496897629673,0.960504859397712,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"2609","Tesla-K40","Fan2",0.00553579103782472,0.00601236699980632,1.08608994789096,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"6729","Tesla-K40","Fan2",0.00590920961637782,0.00584872684675694,0.989764659988835,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"15099","Tesla-K40","Fan2",0.0132808725038984,0.0139156903809283,1.04779941053147,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"33259","Tesla-K40","Fan2",0.0197058254483216,0.0196117150005551,0.995224232143267,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"5748","Tesla-K40","Fan2",0.0079617118942563,0.00836171963491212,1.05024142369989,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
"19381","Tesla-K40","Fan2",0.012496264908502,0.0120963739562127,0.967999161732142,"0.25",1.10784224947907,0.920860610073019,0.0451587734786594
