"","","meanAcc"
"1","sm_cta_launched","1.0693861756356"
"2","inst_issued2","1.01608254768035"
"3","gst_request","0.960898809938121"
"4","inst_issued1",NA
"5","executed_load.store_instructions","1.00575159843658"
"6","theoretical_flops","1.04535596110181"
"7","duration","1.10493315982327"
"8","gpu_id",NA
"9","0","0.961701310560725"
"10","sm_cta_launched","0.994273187753901"
