"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"248974","Tesla-K40","calculate_temp",0.00177881083910885,0.00198927657887879,1.11831822425558,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"282219","Tesla-K40","calculate_temp",0.00461545247256203,0.00501564094474773,1.08670622751826,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"213292","Tesla-K40","calculate_temp",0.00179961182722534,0.00199094505658121,1.10631916642317,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"155791","Tesla-K40","calculate_temp",0.00180107891311148,0.00199013998572543,1.10497101000829,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"24475","Tesla-K40","calculate_temp",0.000228939820586971,0.000232928577335211,1.01742273029661,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"5913","Tesla-K40","calculate_temp",0.000230750244758129,0.00023233730838367,1.00687784156937,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"313485","Tesla-K40","calculate_temp",0.00461426043986485,0.00501594145163414,1.08705208927935,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"395832","Tesla-K40","calculate_temp",0.00460609997556201,0.00501383282908936,1.08852019185224,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"190875","Tesla-K40","calculate_temp",0.00180180657335435,0.00199163110264885,1.10535233476316,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"144978","Tesla-K40","calculate_temp",0.00179997580487321,0.00199303834021197,1.10725840581638,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"26102","Tesla-K40","calculate_temp",0.000232554402427918,0.000229735956434446,0.987880487472839,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"85451","Tesla-K40","calculate_temp",0.000229845821787703,0.00023032189611519,1.00207127684021,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"237735","Tesla-K40","calculate_temp",0.0017799197360739,0.00198901166900908,1.1174726751423,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"30631","Tesla-K40","calculate_temp",0.000228939820586971,0.000235785421831874,1.02990131304966,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"168391","Tesla-K40","calculate_temp",0.00180035112269981,0.00198946254882296,1.10504141316587,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"58799","Tesla-K40","calculate_temp",0.000228939820586971,0.000238060282301868,1.03983781279951,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"173078","Tesla-K40","calculate_temp",0.00180071503418295,0.00199281731096552,1.10668110896832,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"263711","Tesla-K40","calculate_temp",0.00180362515512299,0.00199030268756072,1.10350129122312,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"111627","Tesla-K40","calculate_temp",0.000228939820586971,0.000235086280084674,1.02684748979861,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"87759","Tesla-K40","calculate_temp",0.000230750244758129,0.000240725267448825,1.04322865486514,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"193310","Tesla-K40","calculate_temp",0.00180179520466361,0.00199021622881488,1.10457405129261,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"62449","Tesla-K40","calculate_temp",0.000230750244758129,0.000239131564729279,1.03632204152128,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"105709","Tesla-K40","calculate_temp",0.000228032229359665,0.000227498014379656,0.997657283001139,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"228838","Tesla-K40","calculate_temp",0.00180071503418295,0.00199173493406185,1.10608002724072,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"135217","Tesla-K40","calculate_temp",0.00180071503418295,0.00199215879906886,1.10631541429473,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"242689","Tesla-K40","calculate_temp",0.00179961182722534,0.00198973738786062,1.10564809463851,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"216771","Tesla-K40","calculate_temp",0.00180070366244193,0.00199059328427161,1.10545301028164,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"94354","Tesla-K40","calculate_temp",0.000228939820586971,0.000234659190404179,1.02498197911811,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"214852","Tesla-K40","calculate_temp",0.00177735852150379,0.00199249665743652,1.12104374740933,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"264702","Tesla-K40","calculate_temp",0.0046135331579931,0.00501427582583197,1.08686242281462,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"202304","Tesla-K40","calculate_temp",0.0017795425168005,0.00199112856841136,1.11889912694599,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"276808","Tesla-K40","calculate_temp",0.0046156998584956,0.00501460525060155,1.08642359866007,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"380555","Tesla-K40","calculate_temp",0.0046135331579931,0.00501536007623746,1.08709743801195,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
"310709","Tesla-K40","calculate_temp",0.00461497267704938,0.0050162383952382,1.08694866606347,"0.25",1.12104374740933,0.985684134333216,0.0393314806946137
