"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"39","GTX-680","bpnn_adjust_weights_cuda",1.33186607248025,1.26524778631939,0.949981242455706,"0.5","5"
"1","GTX-680","bpnn_adjust_weights_cuda",1.17667643423187,1.11321460299004,0.946066880073745,"0.5","5"
"14","GTX-680","bpnn_adjust_weights_cuda",1.28374012900308,1.21860314054618,0.949259988851887,"0.5","5"
"7","GTX-680","bpnn_adjust_weights_cuda",1.31183737324164,1.24816193833053,0.951460877537161,"0.5","5"
"19","GTX-680","bpnn_adjust_weights_cuda",1.18431728666829,1.12089532221547,0.946448502300229,"0.5","5"
"28","GTX-680","bpnn_adjust_weights_cuda",1.40427290519514,1.33215257837876,0.948642228622677,"0.5","5"
"50","GTX-680","bpnn_adjust_weights_cuda",1.16976107304724,1.10663036814505,0.94603111151773,"0.5","5"
"5","GTX-680","bpnn_adjust_weights_cuda",1.22567966054394,1.16183903552536,0.947914102621028,"0.5","5"
"15","GTX-680","bpnn_adjust_weights_cuda",1.23989152999626,1.1756262571638,0.948168633079822,"0.5","5"
"40","GTX-680","bpnn_adjust_weights_cuda",1.20662908475549,1.14299527143693,0.947263153091116,"0.5","5"
"2","GTX-680","bpnn_adjust_weights_cuda",1.17884882396685,1.11570213249718,0.946433596754861,"0.5","5"
"43","GTX-680","bpnn_adjust_weights_cuda",1.27458177559117,1.20921054806299,0.948711625428769,"0.5","5"
"57","GTX-680","bpnn_adjust_weights_cuda",1.23309471091094,1.16588686135927,0.945496603823712,"0.5","5"
"23","GTX-680","bpnn_adjust_weights_cuda",1.30030264196424,1.23962385007855,0.953334869954558,"0.5","5"
"9","GTX-680","bpnn_adjust_weights_cuda",1.26965905927792,1.20480630193966,0.948921124246421,"0.5","5"
"10","GTX-680","bpnn_adjust_weights_cuda",1.2222955466729,1.15711920324364,0.946677099817088,"0.5","5"
"54","GTX-680","bpnn_adjust_weights_cuda",1.33871582222074,1.27473174850758,0.952204887212717,"0.5","5"
"37","GTX-680","bpnn_adjust_weights_cuda",1.22870401306376,1.1645091835739,0.947754032861184,"0.5","5"
"30","GTX-680","bpnn_adjust_weights_cuda",1.34664664802548,1.28094877188313,0.95121372318516,"0.5","5"
"22","GTX-680","bpnn_adjust_weights_cuda",1.18179095142436,1.11747793221141,0.945580037539259,"0.5","5"
"53","GTX-680","bpnn_adjust_weights_cuda",1.25943291476804,1.19588475710026,0.949542244828912,"0.5","5"
"55","GTX-680","bpnn_adjust_weights_cuda",1.36355649664949,1.29880684642766,0.952514141965567,"0.5","5"
"35","GTX-680","bpnn_adjust_weights_cuda",1.41575848588481,1.34600543902397,0.95073097031995,"0.5","5"
"44","GTX-680","bpnn_adjust_weights_cuda",1.2642315803095,1.19879950355433,0.948243598898899,"0.5","5"
"11","GTX-680","bpnn_adjust_weights_cuda",1.20363811248881,1.139619716023,0.946812587769063,"0.5","5"
"56","GTX-680","bpnn_adjust_weights_cuda",1.18942522328659,1.12527358132752,0.946065006271008,"0.5","5"
"18","GTX-680","bpnn_adjust_weights_cuda",1.24364259931774,1.17900391498891,0.948024710343397,"0.5","5"
"31","GTX-680","bpnn_adjust_weights_cuda",1.17440621602291,1.11114813744704,0.946136117373345,"0.5","5"
"49","GTX-680","bpnn_adjust_weights_cuda",1.27900175948754,1.21359970197495,0.948864763455214,"0.5","5"
"36","GTX-680","bpnn_adjust_weights_cuda",1.19754764411316,1.13419896087089,0.947101325317896,"0.5","5"
"32","GTX-680","bpnn_adjust_weights_cuda",1.39291935689805,1.32679498494218,0.952528212327291,"0.5","5"
"12","GTX-680","bpnn_adjust_weights_cuda",1.46038374637646,1.38936258109803,0.951368148642678,"0.5","5"
"26","GTX-680","bpnn_adjust_weights_cuda",1.44265522540832,1.37287528772144,0.951630898042787,"0.5","5"
"52","GTX-680","bpnn_adjust_weights_cuda",1.23641015418699,1.17172978610331,0.947686964665696,"0.5","5"
"34","GTX-680","bpnn_adjust_weights_cuda",1.19241225986795,1.12791838627116,0.945913107599271,"0.5","5"
"27","GTX-680","bpnn_adjust_weights_cuda",1.16470741705174,1.1021132503598,0.946257604463114,"0.5","5"
"29","GTX-680","bpnn_adjust_weights_cuda",1.35385200700291,1.28864703837261,0.95183744730368,"0.5","5"
"48","GTX-680","bpnn_adjust_weights_cuda",1.28901344363193,1.22568084227768,0.950867384923618,"0.5","5"
"3","GTX-680","bpnn_adjust_weights_cuda",1.2007414121218,1.13575667344746,0.945879489107059,"0.5","5"
"21","GTX-680","bpnn_adjust_weights_cuda",1.2558849693668,1.19278480373833,0.94975641307318,"0.5","5"
"33","GTX-680","bpnn_adjust_weights_cuda",1.21220478619174,1.14779356482583,0.946864405998372,"0.5","5"
"16","GTX-680","bpnn_adjust_weights_cuda",1.38226497321198,1.31681007202691,0.952646632553403,"0.5","5"
"41","GTX-680","bpnn_adjust_weights_cuda",1.31790734491057,1.25109043345741,0.949300751899452,"0.5","5"
"13","GTX-680","bpnn_adjust_weights_cuda",1.18651353918482,1.12360412821483,0.946979609677937,"0.5","5"
"42","GTX-680","bpnn_adjust_weights_cuda",1.17177608019433,1.10907303518805,0.94648888463751,"0.5","5"
"38","GTX-680","bpnn_adjust_weights_cuda",1.20953592909989,1.14657097884433,0.947942885580576,"0.5","5"
"25","GTX-680","bpnn_adjust_weights_cuda",1.32464014979442,1.25858812898007,0.950135875902148,"0.5","5"
"45","GTX-680","bpnn_adjust_weights_cuda",1.16734905999188,1.10455799729658,0.946210551027695,"0.5","5"
"24","GTX-680","bpnn_adjust_weights_cuda",1.2191083828248,1.15468680188252,0.947156805867414,"0.5","5"
"47","GTX-680","bpnn_adjust_weights_cuda",1.25210350627435,1.18828172163455,0.949028347640605,"0.5","5"
"6","GTX-680","bpnn_adjust_weights_cuda",1.21591056764786,1.15107466914908,0.946677082818517,"0.5","5"
"17","GTX-680","bpnn_adjust_weights_cuda",1.30548116979265,1.24004103248802,0.949872783446565,"0.5","5"
"46","GTX-680","bpnn_adjust_weights_cuda",1.24699674766759,1.18476334456978,0.950093371763629,"0.5","5"
