"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"443","GTX-680","hotspotOpt1",0.00246987456137914,0.00200297239636915,0.810961183085636,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"326","GTX-680","hotspotOpt1",0.00369705927079686,0.00279055335205126,0.754803520217783,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"733","GTX-680","hotspotOpt1",0.0036917562987191,0.00279055335205126,0.755887747254465,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"994","GTX-680","hotspotOpt1",0.00246860885026404,0.00200314800795579,0.811448118944212,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"353","GTX-680","hotspotOpt1",0.00246513655784514,0.002017540043805,0.818429322864208,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"711","GTX-680","hotspotOpt1",0.00550787801567713,0.00427681728932992,0.776490923937816,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"183","GTX-680","hotspotOpt1",0.00247303758380508,0.00198851008120485,0.804075964808137,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"913","GTX-680","hotspotOpt1",0.00573976295630165,0.00430044182891169,0.749236834630995,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"816","GTX-680","hotspotOpt1",0.00551142687297823,0.00429597727758296,0.779467346041647,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"419","GTX-680","hotspotOpt1",0.00368990235887949,0.00279055335205126,0.75626753248253,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"371","GTX-680","hotspotOpt1",0.0036965299522599,0.00279045095574212,0.754883902411276,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"88","GTX-680","hotspotOpt1",0.00545541409496706,0.00429574503230872,0.787427857451151,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"56","GTX-680","hotspotOpt1",0.00246640305760858,0.00200340901231765,0.812279649969356,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
"775","GTX-680","hotspotOpt1",0.00573802026225697,0.004295699904515,0.748637981077005,"0.5",0.81842990183588,0.744696147066023,0.0272054562673298
