"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"12","GTX-680","bpnn_layerforward_CUDA",1.22719381165111,1.2089570746738,0.985139480981596,"0.5","5"
"39","GTX-680","bpnn_layerforward_CUDA",1.22065905390535,1.20196840204273,0.984688065186738,"0.5","5"
"51","GTX-680","bpnn_layerforward_CUDA",1.32241286924332,1.29736203536974,0.981056722559035,"0.5","5"
"16","GTX-680","bpnn_layerforward_CUDA",1.28645740931966,1.26469034036886,0.983079837083519,"0.5","5"
"6","GTX-680","bpnn_layerforward_CUDA",1.22279667200136,1.20437057210749,0.984931182496828,"0.5","5"
"37","GTX-680","bpnn_layerforward_CUDA",1.34616677551276,1.31959750000423,0.980263013475128,"0.5","5"
"27","GTX-680","bpnn_layerforward_CUDA",1.25541916526669,1.23335803729224,0.982427281194357,"0.5","5"
"41","GTX-680","bpnn_layerforward_CUDA",1.29011445413852,1.26587558914161,0.981211849135436,"0.5","5"
"47","GTX-680","bpnn_layerforward_CUDA",1.25208583501716,1.23110073699844,0.983239888646743,"0.5","5"
"53","GTX-680","bpnn_layerforward_CUDA",1.46214887031871,1.43099764350601,0.978694900741598,"0.5","5"
"13","GTX-680","bpnn_layerforward_CUDA",1.27979240929595,1.25564589673022,0.981132477118677,"0.5","5"
"23","GTX-680","bpnn_layerforward_CUDA",1.36857520463528,1.34038681664921,0.979403113624601,"0.5","5"
"15","GTX-680","bpnn_layerforward_CUDA",1.43071416644589,1.39867361517427,0.977605204433524,"0.5","5"
"25","GTX-680","bpnn_layerforward_CUDA",1.23682246568998,1.21622271786949,0.983344620273371,"0.5","5"
"57","GTX-680","bpnn_layerforward_CUDA",1.26386117674731,1.24036867093295,0.981412115312518,"0.5","5"
"9","GTX-680","bpnn_layerforward_CUDA",1.42107668843354,1.39126196957325,0.97901962708771,"0.5","5"
"54","GTX-680","bpnn_layerforward_CUDA",1.40527892837116,1.37284967563212,0.976923262646065,"0.5","5"
"36","GTX-680","bpnn_layerforward_CUDA",1.30537563590754,1.2817712044077,0.981917517953803,"0.5","5"
"22","GTX-680","bpnn_layerforward_CUDA",1.23224854067413,1.2121457712463,0.983686108147606,"0.5","5"
"33","GTX-680","bpnn_layerforward_CUDA",1.31762219929376,1.29380804866677,0.981926419697735,"0.5","5"
"38","GTX-680","bpnn_layerforward_CUDA",1.50526561899032,1.47484222033112,0.979788684285764,"0.5","5"
"26","GTX-680","bpnn_layerforward_CUDA",1.3094274611842,1.28644210671247,0.982446255975923,"0.5","5"
"8","GTX-680","bpnn_layerforward_CUDA",1.31307600556203,1.28810407565782,0.980982113907779,"0.5","5"
"35","GTX-680","bpnn_layerforward_CUDA",1.24466865449168,1.22271629487487,0.982362888679173,"0.5","5"
"5","GTX-680","bpnn_layerforward_CUDA",1.43914953124947,1.40949490864698,0.979394342312195,"0.5","5"
"50","GTX-680","bpnn_layerforward_CUDA",1.39661612649677,1.3683319630232,0.979748076127035,"0.5","5"
"14","GTX-680","bpnn_layerforward_CUDA",1.37545924412061,1.34421483096392,0.977284377352337,"0.5","5"
"29","GTX-680","bpnn_layerforward_CUDA",1.28349223785014,1.26023055092867,0.981876254304086,"0.5","5"
"52","GTX-680","bpnn_layerforward_CUDA",1.25826725853645,1.23658961077533,0.98277182560855,"0.5","5"
"55","GTX-680","bpnn_layerforward_CUDA",1.26177958701198,1.23770455272154,0.980919778273275,"0.5","5"
"49","GTX-680","bpnn_layerforward_CUDA",1.33121013647339,1.30679914768169,0.981662557906624,"0.5","5"
"2","GTX-680","bpnn_layerforward_CUDA",1.30155540933359,1.27694166694315,0.981088978453063,"0.5","5"
"7","GTX-680","bpnn_layerforward_CUDA",1.35129493479217,1.32326120154699,0.979254171296447,"0.5","5"
"1","GTX-680","bpnn_layerforward_CUDA",1.32616931833273,1.30167714477347,0.981531639119772,"0.5","5"
"24","GTX-680","bpnn_layerforward_CUDA",1.3630514382095,1.3342387813731,0.9788616511243,"0.5","5"
"11","GTX-680","bpnn_layerforward_CUDA",1.33643460787037,1.30963639792745,0.97994798265093,"0.5","5"
"28","GTX-680","bpnn_layerforward_CUDA",1.22494312610144,1.2052681773368,0.983938071617037,"0.5","5"
"43","GTX-680","bpnn_layerforward_CUDA",1.26981068158834,1.24751346207211,0.982440516653758,"0.5","5"
"34","GTX-680","bpnn_layerforward_CUDA",1.41248019469904,1.38332403668269,0.97935818277256,"0.5","5"
"19","GTX-680","bpnn_layerforward_CUDA",1.2734234504991,1.25188287596588,0.983084515582954,"0.5","5"
"31","GTX-680","bpnn_layerforward_CUDA",1.3821926179584,1.35551045743986,0.980695772664485,"0.5","5"
"4","GTX-680","bpnn_layerforward_CUDA",1.23436657256885,1.21547388376272,0.984694426091911,"0.5","5"
"21","GTX-680","bpnn_layerforward_CUDA",1.22948038257356,1.2089444345553,0.983297051088136,"0.5","5"
"18","GTX-680","bpnn_layerforward_CUDA",1.24752910923507,1.22844469240774,0.98470222723778,"0.5","5"
"45","GTX-680","bpnn_layerforward_CUDA",1.38963248987972,1.36222885378042,0.980279939984941,"0.5","5"
"44","GTX-680","bpnn_layerforward_CUDA",1.35719953889766,1.33021489612687,0.980117409417407,"0.5","5"
"42","GTX-680","bpnn_layerforward_CUDA",1.24944038732961,1.22904344390592,0.983675136780808,"0.5","5"
