"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"1","GTX-680","bpnn_layerforward_CUDA",0.00164562394293908,0.00239638818186688,1.4562185924367,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"2","GTX-680","bpnn_layerforward_CUDA",0.000852914339721905,0.00127037017807294,1.48944638272484,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"7","GTX-680","bpnn_layerforward_CUDA",0.00152901305861893,0.00224602728534974,1.46893924331716,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"27","GTX-680","bpnn_layerforward_CUDA",0.00235414963255342,0.00340790444526824,1.44761590263567,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"9","GTX-680","bpnn_layerforward_CUDA",0.00244007373004935,0.00350033589963446,1.43452054605074,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"56","GTX-680","bpnn_layerforward_CUDA",0.00268415399445961,0.00386878382300361,1.44134197627603,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"46","GTX-680","bpnn_layerforward_CUDA",0.00238444296183987,0.00346305095445917,1.4523521887003,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"16","GTX-680","bpnn_layerforward_CUDA",0.0018871509241544,0.00276563538674713,1.46550832334005,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"30","GTX-680","bpnn_layerforward_CUDA",0.00228485723526829,0.00330831424828638,1.44793039898526,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"19","GTX-680","bpnn_layerforward_CUDA",0.00250458971985,0.00361019296061816,1.44143087868075,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"10","GTX-680","bpnn_layerforward_CUDA",0.00202260500113624,0.00295167444435026,1.45934299712108,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"54","GTX-680","bpnn_layerforward_CUDA",0.00247400590120516,0.00353568179285707,1.42913231982783,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"21","GTX-680","bpnn_layerforward_CUDA",0.00160601563208915,0.00234636452193097,1.46098485908183,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"4","GTX-680","bpnn_layerforward_CUDA",0.00134066219496106,0.00197247919796499,1.47127233495406,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"57","GTX-680","bpnn_layerforward_CUDA",0.000992859527681434,0.00144767664656251,1.45808808416552,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"18","GTX-680","bpnn_layerforward_CUDA",0.0018535142741685,0.00271946982326329,1.46719659037061,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"29","GTX-680","bpnn_layerforward_CUDA",0.00199382525343702,0.00292984404968329,1.46945879265634,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"50","GTX-680","bpnn_layerforward_CUDA",0.00108432997742118,0.00156259721928997,1.44107167728244,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"37","GTX-680","bpnn_layerforward_CUDA",0.00178431801655254,0.00260168499788194,1.45808369009726,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"49","GTX-680","bpnn_layerforward_CUDA",0.00175312892775817,0.00257439969591817,1.46845999467375,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"33","GTX-680","bpnn_layerforward_CUDA",0.0016757741908854,0.00246026208719277,1.46813460940873,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"48","GTX-680","bpnn_layerforward_CUDA",0.00259103418469511,0.00374254182379822,1.44442008750981,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"13","GTX-680","bpnn_layerforward_CUDA",0.000750841771512454,0.00113206013505101,1.50772130427779,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
"43","GTX-680","bpnn_layerforward_CUDA",0.00156597002621564,0.00231270381706913,1.47685062827036,"0.25",1.62221375481289,1.42913231982783,0.0281493279234431
