"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"79","GTX-680","lud_internal",0.00260060939688481,0.00202803229856997,0.779829643390234,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"352","GTX-680","lud_internal",0.00557556893502782,0.00441775367129511,0.792341323867618,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"268","GTX-680","lud_internal",0.00144782436737356,0.00112483324036335,0.77691277043766,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"967","GTX-680","lud_internal",0.0201521137024328,0.0164343723098372,0.815516057149543,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"412","GTX-680","lud_internal",0.00813147026910888,0.00649674488811925,0.798963123901482,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"961","GTX-680","lud_internal",0.0371687387738779,0.0307615917762949,0.827620005172575,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"801","GTX-680","lud_internal",0.00212074004173734,0.00165016354424712,0.778107411455901,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"925","GTX-680","lud_internal",0.029337441416372,0.0230060381459198,0.78418693093942,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"708","GTX-680","lud_internal",0.0203093749463122,0.0165777295481236,0.816259958366358,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"649","GTX-680","lud_internal",0.000105207219903596,8.43656210699272e-05,0.801899538332382,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"262","GTX-680","lud_internal",0.0361212693916387,0.0284948181513106,0.788865359142293,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"824","GTX-680","lud_internal",0.00836300839795031,0.00668856325988649,0.799779569936314,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"706","GTX-680","lud_internal",0.0197948034635167,0.0161375173946066,0.815240091893272,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"133","GTX-680","lud_internal",0.0383507463259009,0.0317632041317846,0.828229100468189,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"878","GTX-680","lud_internal",0.00990891984414951,0.00755398386756777,0.762341807823568,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"754","GTX-680","lud_internal",0.000977159856314512,0.000723601505127095,0.74051497352363,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"123","GTX-680","lud_internal",0.00440509302273622,0.00347424473438248,0.788688165369197,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"898","GTX-680","lud_internal",0.0218198434318234,0.0178526568181475,0.818184460118998,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"856","GTX-680","lud_internal",0.00284665464878848,0.00211565384621405,0.743207064866286,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"760","GTX-680","lud_internal",0.0014438265882317,0.00112286884049571,0.777703395717986,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"424","GTX-680","lud_internal",0.000147711478310036,0.000135453705842874,0.917015437070949,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"293","GTX-680","lud_internal",0.0267655420791039,0.0220189747948753,0.822661268350163,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"30","GTX-680","lud_internal",0.0054910001528778,0.00433475836489401,0.789429656566699,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"902","GTX-680","lud_internal",0.00248505064204251,0.00193872446532455,0.780154912147414,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"125","GTX-680","lud_internal",0.00411500823098276,0.00324155087297525,0.787738612177962,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"221","GTX-680","lud_internal",0.00579367774501186,0.00436118128554933,0.752748336633694,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"77","GTX-680","lud_internal",0.000273343950094748,0.000254807356528843,0.932185828296258,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"106","GTX-680","lud_internal",0.0140071894221485,0.0113317686575084,0.808996602815291,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"783","GTX-680","lud_internal",0.0295842080003793,0.0231890718274271,0.783832774131721,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"371","GTX-680","lud_internal",0.0126965319481808,0.0102565735401475,0.80782481247701,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"105","GTX-680","lud_internal",0.0135441655689794,0.0109636060564579,0.809470764412995,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"414","GTX-680","lud_internal",0.00013422297138005,0.000122613220022916,0.913503990876038,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"295","GTX-680","lud_internal",0.00024059795970946,0.000207586933056334,0.862795899462368,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"941","GTX-680","lud_internal",0.0452093191176588,0.0358199107880499,0.79231254721681,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"76","GTX-680","lud_internal",0.0247267241251802,0.0193212421097129,0.781391097821863,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"528","GTX-680","lud_internal",0.000292337588602785,0.000252372671588015,0.863291897542902,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"115","GTX-680","lud_internal",0.004282117494584,0.00337093438090659,0.787212024231032,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"127","GTX-680","lud_internal",0.0215639822421495,0.0176492292166712,0.81845871594967,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"564","GTX-680","lud_internal",0.0384241900194014,0.0318397430194181,0.828637975279151,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"847","GTX-680","lud_internal",0.00726114663357976,0.00578114604774189,0.79617536175437,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"417","GTX-680","lud_internal",0.00431529091313879,0.00322675719574393,0.747749632804455,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"715","GTX-680","lud_internal",0.00888919579258168,0.00711592095123598,0.800513467953361,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"857","GTX-680","lud_internal",0.00865777441383773,0.00692656791665509,0.800040239623747,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"681","GTX-680","lud_internal",0.00441487647313204,0.00347689478072285,0.787540671156363,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"41","GTX-680","lud_internal",0.0295185131583554,0.0243165908042996,0.823774242078199,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"595","GTX-680","lud_internal",0.0270919970227632,0.0212273687056318,0.78352912440512,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"645","GTX-680","lud_internal",0.0017766264458136,0.00137823609057358,0.775760202051042,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"32","GTX-680","lud_internal",0.0343884141244367,0.0284529421689022,0.827399078827637,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"244","GTX-680","lud_internal",0.0067272664869419,0.00508294834245946,0.755574103140677,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"984","GTX-680","lud_internal",0.00655984114431918,0.00520774487000653,0.793882771767489,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"130","GTX-680","lud_internal",0.0318278451922257,0.0262840990733932,0.825820878373927,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"218","GTX-680","lud_internal",0.0389192991633717,0.0320681442016539,0.823965099346763,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"829","GTX-680","lud_internal",0.000258062502119186,0.000237034989736517,0.918517753606229,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"267","GTX-680","lud_internal",0.000849349144997825,0.00063473808485152,0.747322922015946,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"159","GTX-680","lud_internal",0.0194780122874802,0.0151090499097929,0.775697729665388,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"667","GTX-680","lud_internal",0.00821844559567216,0.00656413543588937,0.798707658215326,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"837","GTX-680","lud_internal",0.0100703139726416,0.0080854584336252,0.802900332163551,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"464","GTX-680","lud_internal",0.00284130430004121,0.00210902059750857,0.742271990183516,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
"188","GTX-680","lud_internal",0.00222819636365194,0.00164878823398075,0.739965409187924,"0.5","10",0.932185828296258,0.738160569487666,0.0375376440416301
