"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"985","GTX-680","kernel",1.15007527137336,1.13849991077628,0.989935127825802,"0.5","5"
"721","GTX-680","kernel",1.15125365528129,1.14321151943588,0.993014453584121,"0.5","5"
"955","GTX-680","kernel",1.13211953019146,1.11596051382356,0.98572675769919,"0.5","5"
"156","GTX-680","kernel",1.14901313927005,1.11432635996396,0.969811677412034,"0.5","5"
"98","GTX-680","kernel",1.16256850556441,1.13969347249211,0.98032371171005,"0.5","5"
"119","GTX-680","kernel",1.15023897386625,1.13922591542624,0.990425417073989,"0.5","5"
"493","GTX-680","kernel",1.1498605324699,1.11411183485147,0.968910405558801,"0.5","5"
"7","GTX-680","kernel",1.13103508610618,1.13376339554751,1.00241222352414,"0.5","5"
"297","GTX-680","kernel",1.15041299494767,1.13424902803801,0.985949422528567,"0.5","5"
"844","GTX-680","kernel",1.15020827359046,1.13357865470589,0.985542080276769,"0.5","5"
"550","GTX-680","kernel",1.1507203103758,1.13424738415432,0.985684682826097,"0.5","5"
"425","GTX-680","kernel",1.15059735057017,1.13746503143118,0.98858652061689,"0.5","5"
"787","GTX-680","kernel",1.1471928499462,1.13443716171751,0.98888095560455,"0.5","5"
"756","GTX-680","kernel",1.15084331506547,1.14011400915408,0.990677005487251,"0.5","5"
"69","GTX-680","kernel",1.13065828490857,1.11539934313912,0.986504373626304,"0.5","5"
"182","GTX-680","kernel",1.14928856351464,1.1395902875859,0.991561496184141,"0.5","5"
"580","GTX-680","kernel",1.16162506786932,1.1396104793935,0.981048456094188,"0.5","5"
"442","GTX-680","kernel",1.15063833218696,1.13481588280364,0.986248981160534,"0.5","5"
"969","GTX-680","kernel",1.15006504260763,1.14368106143597,0.994449025981014,"0.5","5"
"824","GTX-680","kernel",1.1513563184584,1.12027076020622,0.973000922691076,"0.5","5"
"93","GTX-680","kernel",1.15165421867029,1.14364839362703,0.993048412523946,"0.5","5"
"218","GTX-680","kernel",1.15148982736607,1.13488391493137,0.985578758891269,"0.5","5"
"693","GTX-680","kernel",1.1513563184584,1.12035378308508,0.97307303145318,"0.5","5"
"206","GTX-680","kernel",1.14939062965009,1.13882570220166,0.990808235967918,"0.5","5"
"674","GTX-680","kernel",1.14968679638777,1.1381573154839,0.989971633196021,"0.5","5"
"168","GTX-680","kernel",1.15082281116552,1.13627592364854,0.987359576664763,"0.5","5"
"152","GTX-680","kernel",1.15023897386625,1.1347561385063,0.98653946204943,"0.5","5"
"961","GTX-680","kernel",1.15090483425206,1.13371667673603,0.985065526701696,"0.5","5"
"528","GTX-680","kernel",1.15093559805758,1.13437092484096,0.985607645428141,"0.5","5"
"934","GTX-680","kernel",1.13175120249603,1.13789799490118,1.0054312223319,"0.5","5"
"735","GTX-680","kernel",1.15093559805758,1.1147639142956,0.968571930677069,"0.5","5"
"919","GTX-680","kernel",1.15190095609615,1.11377860680387,0.966904837529187,"0.5","5"
"372","GTX-680","kernel",1.1515514647073,1.13960682492113,0.98962735044655,"0.5","5"
"461","GTX-680","kernel",1.15106894034581,1.14395098118779,0.993816218205075,"0.5","5"
"415","GTX-680","kernel",1.13062931764547,1.13823497234129,1.00672692152691,"0.5","5"
"390","GTX-680","kernel",1.14966636273647,1.14085459027807,0.992335365507758,"0.5","5"
"837","GTX-680","kernel",1.15099713409566,1.1348736100325,0.985991690521598,"0.5","5"
"155","GTX-680","kernel",1.15022874013021,1.13455102431848,0.986369914726736,"0.5","5"
"333","GTX-680","kernel",1.1496970136781,1.14571370561272,0.996535341035082,"0.5","5"
"229","GTX-680","kernel",1.1503208549452,1.13751104453675,0.98886414137988,"0.5","5"
"689","GTX-680","kernel",1.1507203103758,1.13892135028701,0.989746457082223,"0.5","5"
"188","GTX-680","kernel",1.15160283777215,1.13959349496643,0.989571627985086,"0.5","5"
"437","GTX-680","kernel",1.15098687730891,1.11503475640071,0.968764091392373,"0.5","5"
"175","GTX-680","kernel",1.1501673442398,1.13495912218616,0.986777383195753,"0.5","5"
"466","GTX-680","kernel",1.15057686163066,1.12099967570285,0.97429360270127,"0.5","5"
"419","GTX-680","kernel",1.1500241306494,1.13940769329635,0.99076850905115,"0.5","5"
"247","GTX-680","kernel",1.15139739248863,1.14514842804757,0.994572712703864,"0.5","5"
"499","GTX-680","kernel",1.14490856381631,1.13386143979157,0.990351086214329,"0.5","5"
"727","GTX-680","kernel",1.15081255968338,1.13410630322373,0.985483077744438,"0.5","5"
"808","GTX-680","kernel",1.13106408827311,1.11548828210457,0.986229068423241,"0.5","5"
"67","GTX-680","kernel",1.14988097789924,1.14010127426673,0.991495029641783,"0.5","5"
"339","GTX-680","kernel",1.15129471679887,1.13399081789473,0.984970052713992,"0.5","5"
"991","GTX-680","kernel",1.15014688142858,1.14029762445207,0.991436522468962,"0.5","5"
"966","GTX-680","kernel",1.15121259876664,1.13812420966626,0.988630780175267,"0.5","5"
"282","GTX-680","kernel",1.1510586813732,1.13443658673618,0.98555929866478,"0.5","5"
"956","GTX-680","kernel",1.15049491832827,1.13482107885022,0.986376437454572,"0.5","5"
"302","GTX-680","kernel",1.16077928235681,1.11514159429234,0.960683578042667,"0.5","5"
"404","GTX-680","kernel",1.15031061872218,1.11478654416867,0.969117841759147,"0.5","5"
"483","GTX-680","kernel",1.15011618954148,1.1386863078907,0.99006197655966,"0.5","5"
"479","GTX-680","kernel",1.15080230851311,1.13358795899547,0.985041436404587,"0.5","5"
"761","GTX-680","kernel",1.15130498296012,1.13858767762119,0.988954008253982,"0.5","5"
"183","GTX-680","kernel",1.14914572284243,1.13651233440312,0.989006278152381,"0.5","5"
"534","GTX-680","kernel",1.15076130695029,1.13411593999115,0.985535343551607,"0.5","5"
"131","GTX-680","kernel",1.14943146476206,1.11482333809295,0.969891091613473,"0.5","5"
"800","GTX-680","kernel",1.15169532903037,1.13349889924969,0.984200309472471,"0.5","5"
"310","GTX-680","kernel",1.14892138119217,1.11989033855621,0.974731915419805,"0.5","5"
"610","GTX-680","kernel",1.15086382021311,1.13981014451954,0.990395322626859,"0.5","5"
"593","GTX-680","kernel",1.13874997297093,1.13352935376396,0.99541548247562,"0.5","5"
"476","GTX-680","kernel",1.15096636467195,1.13992112504997,0.990403507903448,"0.5","5"
"988","GTX-680","kernel",1.15100739119462,1.11967448949798,0.972777844924065,"0.5","5"
"917","GTX-680","kernel",1.15031061872218,1.13859971645873,0.989819356552185,"0.5","5"
"665","GTX-680","kernel",1.15037204072501,1.13445784194564,0.986166041753462,"0.5","5"
"487","GTX-680","kernel",1.14981964533237,1.13496364248477,0.987079710363354,"0.5","5"
"345","GTX-680","kernel",1.14994232163137,1.13847779673198,0.990030347884642,"0.5","5"
"627","GTX-680","kernel",1.15005481415239,1.14359194125823,0.99438037838316,"0.5","5"
"527","GTX-680","kernel",1.14954378684245,1.13626913652649,0.988452244735778,"0.5","5"
"706","GTX-680","kernel",1.15106894034581,1.13373564024873,0.984941562151901,"0.5","5"
"316","GTX-680","kernel",1.15143847152605,1.14159373475643,0.991450053986319,"0.5","5"
"178","GTX-680","kernel",1.13141230911443,1.14011761695743,1.00769419580544,"0.5","5"
"732","GTX-680","kernel",1.14637236410259,1.13953123715493,0.99403236927033,"0.5","5"
"111","GTX-680","kernel",1.15052564473156,1.13858560884789,0.989622103654667,"0.5","5"
"153","GTX-680","kernel",1.15078180710808,1.13442767500135,0.985788676875393,"0.5","5"
"52","GTX-680","kernel",1.15012641985991,1.13506150518818,0.986901514119152,"0.5","5"
"51","GTX-680","kernel",1.15031061872218,1.13393167915074,0.985761289772641,"0.5","5"
"231","GTX-680","kernel",1.15091508854184,1.13793500292042,0.988721943303516,"0.5","5"
"157","GTX-680","kernel",1.15060759550712,1.13460353334204,0.986090773059752,"0.5","5"
"633","GTX-680","kernel",1.15066907167068,1.13975674080755,0.990516534134973,"0.5","5"
"547","GTX-680","kernel",1.14961528402851,1.13995849387642,0.991599981066489,"0.5","5"
"877","GTX-680","kernel",1.15063833218696,1.13968986684831,0.990484876931019,"0.5","5"
"326","GTX-680","kernel",1.149727667408,1.1391190180779,0.990772902461316,"0.5","5"
"573","GTX-680","kernel",1.14922733866932,1.13933182951298,0.991389424160588,"0.5","5"
"49","GTX-680","kernel",1.15084331506547,1.13524400049607,0.98644531851974,"0.5","5"
"364","GTX-680","kernel",1.15050516015139,1.13641726717855,0.987755037125611,"0.5","5"
"653","GTX-680","kernel",1.15116128515683,1.13492492805519,0.985895671344235,"0.5","5"
"26","GTX-680","kernel",1.14964593032416,1.13826206844433,0.990097940957681,"0.5","5"
"947","GTX-680","kernel",3.62053677145132,3.63891756760479,1.00507681521105,"0.5","5"
"46","GTX-680","kernel",1.16195338129677,1.13470721341504,0.976551410477999,"0.5","5"
"972","GTX-680","kernel",1.15062808631549,1.14385325640312,0.994112059323993,"0.5","5"
"894","GTX-680","kernel",1.15076130695029,1.13431463926588,0.985708011222588,"0.5","5"
"122","GTX-680","kernel",1.14976854338604,1.1393796204988,0.990964335433416,"0.5","5"
"849","Tesla-K40","kernel",1.25526158495811,1.25463185220434,0.999498325479478,"0.5","5"
"592","Tesla-K40","kernel",1.25533147427571,1.25472116328008,0.999513824827837,"0.5","5"
"857","Tesla-K40","kernel",1.25119117891481,1.25928888535234,1.00647199770426,"0.5","5"
"736","Tesla-K40","kernel",1.25540137809166,1.25909057773991,1.00293866146129,"0.5","5"
"731","Tesla-K40","kernel",1.25506597194891,1.25944226657705,1.003486904056,"0.5","5"
"452","Tesla-K40","kernel",1.25466113444286,1.25668645241076,1.00161423504108,"0.5","5"
"629","Tesla-K40","kernel",1.25502406964504,1.25690312264561,1.00149722467164,"0.5","5"
"286","Tesla-K40","kernel",1.25509390971318,1.25475276008436,0.99972818796571,"0.5","5"
"587","Tesla-K40","kernel",1.25496820801059,1.25447208582579,0.999604673503571,"0.5","5"
"931","Tesla-K40","kernel",1.25482859442573,1.25945275150112,1.00368509061391,"0.5","5"
"68","Tesla-K40","kernel",1.25512184979393,1.25945765348401,1.0034544882561,"0.5","5"
"685","Tesla-K40","kernel",1.25524760883386,1.26107650652587,1.00464362381652,"0.5","5"
"256","Tesla-K40","kernel",1.25510787946397,1.25956986481961,1.00355506122513,"0.5","5"
"624","Tesla-K40","kernel",1.25523363328926,1.25467464830395,0.9995546765395,"0.5","5"
"132","Tesla-K40","kernel",1.25586310732863,1.25914792978918,1.00261558958248,"0.5","5"
"569","Tesla-K40","kernel",1.2554852818171,1.25483179417998,0.999479493988034,"0.5","5"
"651","Tesla-K40","kernel",1.25498217255106,1.2591098495207,1.00328903235434,"0.5","5"
"185","Tesla-K40","kernel",1.25541536059518,1.25953875989027,1.00328449007755,"0.5","5"
"590","Tesla-K40","kernel",1.25503803650072,1.2591591130439,1.00328362680917,"0.5","5"
"719","Tesla-K40","kernel",1.25516376425926,1.25689447090108,1.00137886918911,"0.5","5"
"4371","Tesla-K40","kernel",1.25524760883386,1.25953933568904,1.00341902810647,"0.5","5"
"133","Tesla-K40","kernel",1.25513582070309,1.25481387947539,0.999743500884615,"0.5","5"
"5271","Tesla-K40","kernel",1.25526158495811,1.25461579388555,0.999485532672795,"0.5","5"
"570","Tesla-K40","kernel",1.25106692439769,1.25918040195837,1.00648524663426,"0.5","5"
"718","Tesla-K40","kernel",1.25533147427571,1.25948031717744,1.00330497799725,"0.5","5"
"767","Tesla-K40","kernel",1.25551325436878,1.25944604751696,1.00313241866184,"0.5","5"
"9851","Tesla-K40","kernel",1.25545731158728,1.25488359992187,0.999543025748373,"0.5","5"
"82","Tesla-K40","kernel",1.2548425531815,1.25925862241911,1.0035192217752,"0.5","5"
"76","Tesla-K40","kernel",1.25555521755062,1.2594451373647,1.00309816705765,"0.5","5"
"8001","Tesla-K40","kernel",1.25456348787065,1.259313493328,1.00378618181006,"0.5","5"
"704","Tesla-K40","kernel",1.25538739616831,1.25468998481747,0.999444465228045,"0.5","5"
"600","Tesla-K40","kernel",1.25499613767025,1.25488687690019,0.99991293935751,"0.5","5"
"179","Tesla-K40","kernel",1.25545731158728,1.25669770249561,1.00098799927076,"0.5","5"
"38","Tesla-K40","kernel",1.25538739616831,1.25921481433044,1.00304879447875,"0.5","5"
"189","Tesla-K40","kernel",1.25527556166205,1.25919771857943,1.00312453857717,"0.5","5"
"749","Tesla-K40","kernel",1.25513582070309,1.25449561178947,0.999489928577401,"0.5","5"
"5731","Tesla-K40","kernel",3.70472737943008,3.72921993405522,1.00661116247342,"0.5","5"
"422","Tesla-K40","kernel",1.25521965832426,1.26142896871944,1.00494679186548,"0.5","5"
"406","Tesla-K40","kernel",1.25478672162747,1.2549546061425,1.00013379525949,"0.5","5"
"664","Tesla-K40","kernel",1.2553035168092,1.25954672059205,1.00338022137756,"0.5","5"
"642","Tesla-K40","kernel",1.25498217255106,1.25950057440528,1.00360037134634,"0.5","5"
"138","Tesla-K40","kernel",1.25569513257655,1.25484199381155,0.999320584477182,"0.5","5"
"173","Tesla-K40","kernel",1.25523363328926,1.25927206596974,1.00321727571137,"0.5","5"
"697","Tesla-K40","kernel",1.25526158495811,1.25907465425235,1.00303766907228,"0.5","5"
"577","Tesla-K40","kernel",1.25535943406195,1.2592740380045,1.00311831323869,"0.5","5"
"116","Tesla-K40","kernel",1.25555521755062,1.25913528637308,1.00285138301559,"0.5","5"
"468","Tesla-K40","kernel",1.25545731158728,1.25473605679024,0.999425504323894,"0.5","5"
