"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"38","GTX-680","bpnn_adjust_weights_cuda",0.00370052382475186,0.00584882469320668,1.580539666867,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"35","GTX-680","bpnn_adjust_weights_cuda",0.00122133563399959,0.00192069127353947,1.57261543843575,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"33","GTX-680","bpnn_adjust_weights_cuda",0.00163763904973873,0.00257023550724348,1.56947619663413,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"39","GTX-680","bpnn_adjust_weights_cuda",0.00216959199519876,0.00342467760508623,1.57848923330513,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"34","GTX-680","bpnn_adjust_weights_cuda",0.0028567672804148,0.0045122932978043,1.57951028378802,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"40","GTX-680","bpnn_adjust_weights_cuda",0.00365649377366002,0.00577958948540454,1.58063703732753,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"30","GTX-680","bpnn_adjust_weights_cuda",0.0040125041573273,0.00633081437350235,1.57777141786671,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"37","GTX-680","bpnn_adjust_weights_cuda",0.00333663682100785,0.00527324648535142,1.58040768840962,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"2","GTX-680","bpnn_adjust_weights_cuda",0.000988577975363573,0.00155777393821527,1.57577244996012,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"50","GTX-680","bpnn_adjust_weights_cuda",0.00383229170758133,0.00605717730190799,1.58056269305524,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"43","GTX-680","bpnn_adjust_weights_cuda",0.00276053254477514,0.00435451050072347,1.57741683175055,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"7","GTX-680","bpnn_adjust_weights_cuda",0.00256154269921561,0.00402602020378306,1.57171699890691,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"51","GTX-680","bpnn_adjust_weights_cuda",0.00338274603759637,0.00535042182023163,1.58168001995012,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"36","GTX-680","bpnn_adjust_weights_cuda",0.00156404606553697,0.00246971504303482,1.57905518095269,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"17","GTX-680","bpnn_adjust_weights_cuda",0.00128964023180972,0.00203846677000748,1.58064762538228,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"25","GTX-680","bpnn_adjust_weights_cuda",0.00238413163432617,0.00377886923400676,1.585008637778,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"16","GTX-680","bpnn_adjust_weights_cuda",0.00388034654567569,0.00612477524471171,1.57840934375752,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"49","GTX-680","bpnn_adjust_weights_cuda",0.00175939547976521,0.0027712953808321,1.57514067343286,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"15","GTX-680","bpnn_adjust_weights_cuda",0.00149915066164856,0.00236255551945857,1.57592934445999,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"26","GTX-680","bpnn_adjust_weights_cuda",0.00260496626542222,0.00410728426170837,1.5767130331888,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"20","GTX-680","bpnn_adjust_weights_cuda",0.00188073052219483,0.00296438423814002,1.57618765854906,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"54","GTX-680","bpnn_adjust_weights_cuda",0.00396259661034699,0.00626475385908073,1.58097189169405,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"27","GTX-680","bpnn_adjust_weights_cuda",0.00328968641691423,0.00520455060605056,1.58208106988279,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"47","GTX-680","bpnn_adjust_weights_cuda",0.00228289193284946,0.00360401175171192,1.5787044931266,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"32","GTX-680","bpnn_adjust_weights_cuda",0.00194169257154521,0.00306126921456509,1.5765983036794,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"18","GTX-680","bpnn_adjust_weights_cuda",0.00379129167806187,0.00598654330343231,1.5790247260777,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"4","GTX-680","bpnn_adjust_weights_cuda",0.00271700938310056,0.00428217044241324,1.57606023337563,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"1","GTX-680","bpnn_adjust_weights_cuda",0.00375246918512004,0.00592191512363511,1.57813824217871,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"44","GTX-680","bpnn_adjust_weights_cuda",0.00205944144055195,0.00325004413938407,1.57811922950964,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"52","GTX-680","bpnn_adjust_weights_cuda",0.00265205856259144,0.00419086748754764,1.58023187974121,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"45","GTX-680","bpnn_adjust_weights_cuda",0.00351890909582197,0.00556358759590513,1.58105465199735,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"48","GTX-680","bpnn_adjust_weights_cuda",0.00244039181759602,0.00386122702297698,1.58221601758221,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"8","GTX-680","bpnn_adjust_weights_cuda",0.00320391911345683,0.00505339943065959,1.57725562091588,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"11","GTX-680","bpnn_adjust_weights_cuda",0.00300576267452948,0.00475057556759115,1.58048924083296,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"14","GTX-680","bpnn_adjust_weights_cuda",0.0035690644125348,0.00563808780007522,1.579710296142,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"57","GTX-680","bpnn_adjust_weights_cuda",0.00181743129578588,0.00286885243790445,1.57852043406346,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"9","GTX-680","bpnn_adjust_weights_cuda",0.00343432283361754,0.00542260260231418,1.57894375835433,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"42","GTX-680","bpnn_adjust_weights_cuda",0.00324468971933555,0.00512614892034237,1.57985797217988,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"23","GTX-680","bpnn_adjust_weights_cuda",0.00290199696616007,0.00459486055214287,1.58334436793806,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"41","GTX-680","bpnn_adjust_weights_cuda",0.00361864244907954,0.00570581563344793,1.57678347992057,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"5","GTX-680","bpnn_adjust_weights_cuda",0.00296299941040922,0.00467080709086526,1.57637800212055,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"24","GTX-680","bpnn_adjust_weights_cuda",0.00233472298159031,0.00369090573311964,1.58087523111866,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"31","GTX-680","bpnn_adjust_weights_cuda",0.00222656105036334,0.00351537190880093,1.57883472731515,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"28","GTX-680","bpnn_adjust_weights_cuda",0.00143137574319427,0.00226089882714482,1.5795285325287,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"3","GTX-680","bpnn_adjust_weights_cuda",0.00107520281169085,0.00168335946799972,1.56562041104831,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"53","GTX-680","bpnn_adjust_weights_cuda",0.00136091323735372,0.00214823950161604,1.57852789042839,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"13","GTX-680","bpnn_adjust_weights_cuda",0.00310081755233363,0.00490022399216337,1.58030064957402,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"56","GTX-680","bpnn_adjust_weights_cuda",0.00199834502156749,0.00315449109128173,1.5785517802163,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"10","GTX-680","bpnn_adjust_weights_cuda",0.00250396079901,0.00394840550774798,1.57686394663569,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
"21","GTX-680","bpnn_adjust_weights_cuda",0.00211059620660146,0.00333567075370831,1.58044004024791,"0.5","10",1.585008637778,1.56562041104831,0.00345919080826653
