"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"940","GTX-680","Fan2",0.00864488343757749,0.00941870041064303,1.08951155659334,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"211","GTX-680","Fan2",0.00729977642167693,0.00869106153918997,1.19059283971788,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"123","GTX-680","Fan2",0.0157495888610951,0.016495303465414,1.04734819498438,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"952","GTX-680","Fan2",0.0434662989606,0.0461008858763922,1.06061217492155,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"806","GTX-680","Fan2",0.022827883446484,0.0246923194674902,1.081673626264,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"954","GTX-680","Fan2",0.0163617268672291,0.0180515547767247,1.10327931294833,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"616","GTX-680","Fan2",0.0206913651458682,0.0216716542345641,1.04737672366154,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"563","GTX-680","Fan2",0.0399186651983063,0.0438700169813411,1.09898506784747,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"727","GTX-680","Fan2",0.00165618880033246,0.0019164603081094,1.15715086814057,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"831","GTX-680","Fan2",0.0278518913930045,0.0320305764491796,1.15003236215493,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"447","GTX-680","Fan2",0.00111779591033655,0.00131023173292627,1.17215649190539,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"653","GTX-680","Fan2",0.0175382465919233,0.0193729019345561,1.10460882352274,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"463","GTX-680","Fan2",0.00182249059020707,0.00222167506518052,1.21903239287951,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"765","GTX-680","Fan2",0.00892721412864068,0.00967733804096957,1.08402665171011,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"338","GTX-680","Fan2",0.0262671739048481,0.0304857874446654,1.16060401302017,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"403","GTX-680","Fan2",0.0361499526907813,0.0373413497762023,1.03295708560429,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"25","GTX-680","Fan2",0.0166261387251562,0.0196310612846407,1.18073484223597,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"363","GTX-680","Fan2",0.0180433111823389,0.0179525803502841,0.994971497684769,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"605","GTX-680","Fan2",0.00987159967473205,0.0109900165541287,1.11329641762717,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"782","GTX-680","Fan2",0.00427045508412343,0.00520125657752071,1.21796306835255,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"345","GTX-680","Fan2",0.00861742129511599,0.00946429798798578,1.09827495533377,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"58","GTX-680","Fan2",0.00785114133688216,0.00852646864153705,1.08601644979723,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"534","GTX-680","Fan2",0.0192575659956478,0.0215759889964523,1.12039024045554,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"848","GTX-680","Fan2",0.00393481138763041,0.00469723324341899,1.19376325335068,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
"348","GTX-680","Fan2",0.0308197503138364,0.0328576478026266,1.06612310184341,"0.5",1.22783599020142,0.935902645203183,0.0610569136634183
