"","","meanAcc"
"1","shared_memory_load_transactions_per_request","1.02918539626667"
"2","inst_issued1","0.985061772792442"
"3","inst_issued2","1.00745405793978"
"4","multiprocessor_activity",NA
"5","device_memory_read_transactions","0.984209419583979"
"6","max_clock_rate","1.02140399133052"
"7","duration","1.07020573276777"
"8","gpu_id",NA
"9","0","0.964663262842246"
"10","shared_memory_load_transactions_per_request","0.968163270541161"
