"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"32","GTX-680","bpnn_layerforward_CUDA",0.00104020075533781,0.00152973096477302,1.47061128048905,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"14","GTX-680","bpnn_layerforward_CUDA",0.00134066219496106,0.00197595575011235,1.47386549537914,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"29","GTX-680","bpnn_layerforward_CUDA",0.000992859527681434,0.00146081205155231,1.47131795669389,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"12","GTX-680","bpnn_layerforward_CUDA",0.000750841771512454,0.00109268227361862,1.45527635125784,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"24","GTX-680","bpnn_layerforward_CUDA",0.00250458971985,0.00369813037258562,1.47654138451351,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"18","GTX-680","bpnn_layerforward_CUDA",0.00259103418469511,0.00383084979703924,1.47850222110829,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"26","GTX-680","bpnn_layerforward_CUDA",0.0026259326930736,0.00387591335649081,1.47601397656317,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"57","GTX-680","bpnn_layerforward_CUDA",0.00112273468513759,0.0016638538600634,1.48196531387955,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"31","GTX-680","bpnn_layerforward_CUDA",0.00244007373004935,0.00360956914791378,1.47928691803947,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"39","GTX-680","bpnn_layerforward_CUDA",0.00192689655806222,0.00284899706777315,1.47854178048781,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"47","GTX-680","bpnn_layerforward_CUDA",0.000903423990536024,0.00132028936373352,1.46142827461351,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"13","GTX-680","bpnn_layerforward_CUDA",0.00212346821723211,0.00314134493817643,1.47934634136936,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
"4","GTX-680","bpnn_layerforward_CUDA",0.00218798689177281,0.00323925027629694,1.48047060449816,"0.5","10",1.48498776807245,1.45527635125784,0.00569718734633744
