"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"20146","Tesla-K40","Fan1",0.000229845821787703,0.0002477483654963,1.07788935891614,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"5249","Tesla-K40","Fan1",0.000166984320981753,0.000172354751893041,1.03216128843543,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"25308","Tesla-K40","Fan1",0.00021886615453862,0.000236506314011884,1.08059793214922,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"6472","Tesla-K40","Fan1",0.000216083185086144,0.000221747359813478,1.0262129361203,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"2877","Tesla-K40","Fan1",0.000217012595666968,0.000234397892703479,1.08011192614456,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"1909","Tesla-K40","Fan1",0.000219790330807538,0.000225377835715617,1.02542197778924,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"12021","Tesla-K40","Fan1",0.000223469998828136,0.000241729713704497,1.08170991619507,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"25352","Tesla-K40","Fan1",0.000224385722717342,0.00023171977739696,1.03268503267856,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"4938","Tesla-K40","Fan1",0.000198069879093942,0.000213144003295299,1.07610508104671,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"14495","Tesla-K40","Fan1",0.000227123036152988,0.000238215790517442,1.04884028741577,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"32798","Tesla-K40","Fan1",0.000220712789957902,0.000239923751547411,1.0870405452859,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"14633","Tesla-K40","Fan1",0.000225299795189622,0.000236537620967371,1.0498794318401,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
"12689","Tesla-K40","Fan1",0.000222552610740084,0.00023241194271644,1.04430112926363,"0.25",1.85711998150671,0.931719379416822,0.0928588203928399
