"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","NA","NA","NA"
"30099","GTX-680","Fan1",0.000176256222197925,0.0130461627040933,74.0181682178761,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"11051","GTX-680","Fan1",0.000168025630452245,0.010736409683604,63.897452160761,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"1886","GTX-680","Fan1",0.000176256222197925,0.00664927792146829,37.7250677369084,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"18900","GTX-680","Fan1",0.00026063676076079,0.00937506412922764,35.9698459337131,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"23919","GTX-680","Fan1",0.000406047074118871,0.00630114249230592,15.5182561184057,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"13378","GTX-680","Fan1",0.000194185587932583,0.00982109833075607,50.5758353918918,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"363","GTX-680","Fan1",0.000170132053934314,0.00444095975316091,26.1030161598796,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"3172","GTX-680","Fan1",0.000174182804242611,0.0112044940930117,64.3260633087837,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"18534","GTX-680","Fan1",0.000287436622615963,0.00708597404223743,24.6523006628311,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"26104","GTX-680","Fan1",0.000188293652711836,0.0134598881514838,71.4834937749218,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"19357","GTX-680","Fan1",0.000188293652711836,0.0167222259854586,88.8092920001413,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"13976","GTX-680","Fan1",0.000147711478310036,0.0304646383181058,206.244217894581,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"28767","GTX-680","Fan1",0.000243252709310543,0.00838165495013337,34.4565738810872,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"15934","GTX-680","Fan1",0.000175236819897811,0.00864699113577553,49.3446020123968,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"14681","GTX-680","Fan1",0.000196131990479515,0.00529476759336709,26.9959407459341,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"713","GTX-680","Fan1",0.000157478541821716,0.0314338870810439,199.607430430939,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"10351","GTX-680","Fan1",0.000187303748030724,0.00629276017064558,33.5965523210638,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"24602","GTX-680","Fan1",0.000334942918698465,0.00765940116666552,22.8677805652042,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"21359","GTX-680","Fan1",0.0001922305098298,0.00680568919682496,35.4037930963752,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"3145","GTX-680","Fan1",0.000174214785544127,0.00739320746245373,42.4373134539783,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"23079","GTX-680","Fan1",0.000148810593045722,0.0268598360261429,180.496801177925,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"18081","GTX-680","Fan1",0.000353864258963167,0.0077779257502888,21.9799698705893,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"29430","GTX-680","Fan1",0.000203834000395952,0.00952075470777865,46.7083739184061,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"27355","GTX-680","Fan1",0.000361307785128632,0.00612335386086506,16.9477495722519,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"7190","GTX-680","Fan1",0.000273343950094748,0.00460326814951427,16.8405708189944,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"14058","GTX-680","Fan1",0.000112764829506983,0.0337456886033896,299.257213006293,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"11531","GTX-680","Fan1",0.000407453248838308,0.00510193222813484,12.521515640582,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"19515","GTX-680","Fan1",0.00017216270334502,0.011735473970893,68.1650191526951,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"24890","GTX-680","Fan1",0.000304434434020892,0.00737184105398403,24.2148726627887,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"22285","GTX-680","Fan1",0.000176256222197925,0.00817531831304704,46.3831472790031,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"3654","GTX-680","Fan1",0.000149906125612439,0.0232469920114729,155.076998464857,"0.25",309.683532785706,1.96186246854018,63.2263505632745
"15724","GTX-680","Fan1",0.000180308075339268,0.00745652276552383,41.3543472830799,"0.25",309.683532785706,1.96186246854018,63.2263505632745
