"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"279","GTX-680","hotspotOpt1",1.288667262786,1.3033890816011,1.01142406518753,"0.5","5"
"624","GTX-680","hotspotOpt1",1.39876202460596,1.40748926014621,1.00623925684764,"0.5","5"
"338","GTX-680","hotspotOpt1",1.28864831252519,1.30305667226721,1.01118098677659,"0.5","5"
"67","GTX-680","hotspotOpt1",1.49950448829066,1.5070362497032,1.00502283352358,"0.5","5"
"5","GTX-680","hotspotOpt1",1.398923750101,1.4069169739021,1.00571383808483,"0.5","5"
"68","GTX-680","hotspotOpt1",1.49928140994555,1.50430574599299,1.00335116277312,"0.5","5"
"827","GTX-680","hotspotOpt1",1.28885687958412,1.3027752562959,1.01079900874353,"0.5","5"
"243","GTX-680","hotspotOpt1",1.39869044357399,1.40650424350671,1.00558651127461,"0.5","5"
"402","GTX-680","hotspotOpt1",1.39867255294011,1.40716815630685,1.00607404738792,"0.5","5"
"708","GTX-680","hotspotOpt1",1.49940941976387,1.5064817709631,1.00471675788214,"0.5","5"
"917","GTX-680","hotspotOpt1",1.4993454030216,1.50691924702243,1.00505143376941,"0.5","5"
"223","GTX-680","hotspotOpt1",1.49921744051822,1.50653456572375,1.00488062972573,"0.5","5"
"977","GTX-680","hotspotOpt1",1.39892319023662,1.40672917205188,1.0055799931474,"0.5","5"
"6","GTX-680","hotspotOpt1",1.39865466415511,1.40492425062372,1.00448258360643,"0.5","5"
"913","GTX-680","hotspotOpt1",1.28894227495547,1.30575944894356,1.01304726698383,"0.5","5"
"435","GTX-680","hotspotOpt1",1.40922040367799,1.40755625309523,0.998819098433137,"0.5","5"
"995","GTX-680","hotspotOpt1",1.49892987028016,1.50664478387191,1.00514694766227,"0.5","5"
"439","GTX-680","hotspotOpt1",1.29854250157862,1.30285411439806,1.00332034786247,"0.5","5"
"861","GTX-680","hotspotOpt1",1.39883419482542,1.40745595218631,1.00616353059768,"0.5","5"
"781","GTX-680","hotspotOpt1",1.49947346018987,1.50552002045492,1.00403245567566,"0.5","5"
"978","GTX-680","hotspotOpt1",1.49947245937599,1.50559495083869,1.00408309697482,"0.5","5"
"863","GTX-680","hotspotOpt1",1.39840441508381,1.4068710892081,1.00605452473759,"0.5","5"
"181","GTX-680","hotspotOpt1",1.29951834570927,1.30482093557667,1.00408042709432,"0.5","5"
"628","GTX-680","hotspotOpt1",1.29949785433318,1.30305942356287,1.00274072728771,"0.5","5"
"829","GTX-680","hotspotOpt1",1.49995452007635,1.50663341103327,1.0044527289778,"0.5","5"
"400","GTX-680","hotspotOpt1",1.41051818912173,1.40684216300931,0.997393847069278,"0.5","5"
"159","GTX-680","hotspotOpt1",1.28877152632001,1.30185952867346,1.01015540930737,"0.5","5"
"880","GTX-680","hotspotOpt1",1.28889453137828,1.30385671118953,1.01160853696481,"0.5","5"
"99","GTX-680","hotspotOpt1",1.39870833605714,1.40694274004888,1.00588714872105,"0.5","5"
"482","GTX-680","hotspotOpt1",1.29935668740119,1.3030494906774,1.00284202429711,"0.5","5"
"198","GTX-680","hotspotOpt1",1.39860156771288,1.40761007845513,1.00644108440189,"0.5","5"
"777","GTX-680","hotspotOpt1",1.49928140994555,1.50663399841422,1.00490407499212,"0.5","5"
"14","GTX-680","hotspotOpt1",1.39867255294011,1.40516476042382,1.00464169220313,"0.5","5"
"295","GTX-680","hotspotOpt1",1.49915349472214,1.50662051897837,1.00498082703507,"0.5","5"
"809","GTX-680","hotspotOpt1",1.28861989102327,1.30232688560579,1.01063695716479,"0.5","5"
"697","GTX-680","hotspotOpt1",1.28853465450612,1.30194761055356,1.01040946473619,"0.5","5"
"901","GTX-680","hotspotOpt1",1.2886574912987,1.30360310295271,1.01159781536594,"0.5","5"
"461","GTX-680","hotspotOpt1",1.29929653737852,1.30469028395644,1.00415128219213,"0.5","5"
"514","GTX-680","hotspotOpt1",1.49899373350417,1.50402190266804,1.00335436303133,"0.5","5"
"748","GTX-680","hotspotOpt1",1.39888792243069,1.40453489136869,1.00403675580256,"0.5","5"
"468","GTX-680","hotspotOpt1",1.28918891259599,1.30468125273423,1.01201712176304,"0.5","5"
"845","GTX-680","hotspotOpt1",1.2992562391096,1.30544995772591,1.00476712632186,"0.5","5"
"31","GTX-680","hotspotOpt1",1.49956856390452,1.50464646621566,1.00338624217216,"0.5","5"
"378","GTX-680","hotspotOpt1",1.30114010455962,1.30336977917338,1.00171363145748,"0.5","5"
"613","GTX-680","hotspotOpt1",1.49963366498627,1.50375338293396,1.00274714954984,"0.5","5"
"835","GTX-680","hotspotOpt1",1.39856580665782,1.40674263951951,1.00584658428138,"0.5","5"
"267","GTX-680","hotspotOpt1",1.39879782622517,1.40631641798065,1.00537503820389,"0.5","5"
"347","GTX-680","hotspotOpt1",1.49908957253986,1.50445462775015,1.00357887567799,"0.5","5"
