"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"189","GTX-680","Fan2",0.0107517906096187,0.0103365995881428,0.961384011598544,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"624","GTX-680","Fan2",0.0597972703466748,0.042779848597914,0.715414739667844,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"271","GTX-680","Fan2",0.0164585881948048,0.0142745675776401,0.867302067995473,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"117","GTX-680","Fan2",0.00958133520524598,0.00884977427420043,0.92364728763012,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"501","GTX-680","Fan2",0.0169924504410432,0.0169866462741773,0.999658426729793,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"704","GTX-680","Fan2",0.00402574252135012,0.00285947612499013,0.710297817067333,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"211","GTX-680","Fan2",0.00729977642167693,0.00679705237975201,0.931131583642471,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"346","GTX-680","Fan2",0.00441609968500372,0.00475877142005101,1.07759601446746,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"813","GTX-680","Fan2",0.0110852471234831,0.0104186504914955,0.939866326428077,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"610","GTX-680","Fan2",0.0124338507937403,0.012210711575231,0.982053892859838,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"729","GTX-680","Fan2",0.0118363370462095,0.0109856114968139,0.928125944194194,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"308","GTX-680","Fan2",0.0188032095284731,0.0172767399888137,0.918818670964235,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"351","GTX-680","Fan2",0.0157239521536304,0.0148109053623846,0.941932741697198,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"80","GTX-680","Fan2",0.021017921435485,0.0186366380997255,0.886702243936495,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"336","GTX-680","Fan2",0.0236172343089003,0.0202173772976161,0.856043389043104,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"440","GTX-680","Fan2",0.0104695125555559,0.0102772128147883,0.981632407454767,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"35","GTX-680","Fan2",0.0299287384972064,0.0257282703082441,0.85965101103896,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"608","GTX-680","Fan2",0.0169416146594177,0.013011875960387,0.768042257008473,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"760","GTX-680","Fan2",0.0152577008812488,0.0152554175231066,0.999850347168294,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"357","GTX-680","Fan2",0.00186605870324635,0.00206130646496135,1.10463109299581,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"707","GTX-680","Fan2",0.0381352506025702,0.0241152566291269,0.632361299534809,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
"947","GTX-680","Fan2",0.0167444314142912,0.0169007472616786,1.00933539297453,"0.5","10",1.26808923691677,0.525873423428964,0.148574238572898
