"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"697","GTX-680","lud_diagonal",1.05363054848581,1.06909676237999,1.01467897254537,"0.5","5"
"707","GTX-680","lud_diagonal",1.04855261478816,1.07482813400657,1.02505884668813,"0.5","5"
"394","GTX-680","lud_diagonal",1.04061801525342,1.07058534886918,1.02879763100052,"0.5","5"
"173","GTX-680","lud_diagonal",1.04803803727731,1.06881940798923,1.01982883251633,"0.5","5"
"301","GTX-680","lud_diagonal",1.04865584528478,1.07092748397286,1.02123827258316,"0.5","5"
"806","GTX-680","lud_diagonal",1.04080897709046,1.06991400708399,1.02796385372741,"0.5","5"
"284","GTX-680","lud_diagonal",1.04855261478816,1.06876049196348,1.01927216325659,"0.5","5"
"324","GTX-680","lud_diagonal",1.04225280356406,1.07014623726179,1.02676263724342,"0.5","5"
"506","GTX-680","lud_diagonal",1.04742398116346,1.07356232580563,1.02495488466201,"0.5","5"
"23","GTX-680","lud_diagonal",1.04865584528478,1.07452954860037,1.02467320754653,"0.5","5"
"628","GTX-680","lud_diagonal",1.04138403605839,1.07030168410286,1.02776847641521,"0.5","5"
"974","GTX-680","lud_diagonal",1.04844948957508,1.07110931060876,1.02161269690051,"0.5","5"
"378","GTX-680","lud_diagonal",1.04157645145929,1.07115254716664,1.02839551111771,"0.5","5"
"544","GTX-680","lud_diagonal",1.04148019798923,1.07218635489515,1.02948318841318,"0.5","5"
"533","GTX-680","lud_diagonal",1.04906982442049,1.07336075006775,1.02315472724676,"0.5","5"
"862","GTX-680","lud_diagonal",1.04896617063114,1.07078716888992,1.02080238511949,"0.5","5"
"16","GTX-680","lud_diagonal",1.05395654854032,1.06892533628563,1.01420247140742,"0.5","5"
"256","GTX-680","lud_diagonal",1.04824355414208,1.07481746015921,1.02535088902968,"0.5","5"
"760","GTX-680","lud_diagonal",1.04783293728274,1.0713402959257,1.02243426199593,"0.5","5"
"202","GTX-680","lud_diagonal",1.04762825247063,1.07060646356791,1.02193355423844,"0.5","5"
"131","GTX-680","lud_diagonal",1.04701667240462,1.07172745434844,1.02360113510615,"0.5","5"
"190","GTX-680","lud_diagonal",1.04969398851757,1.07277664952035,1.02198989539358,"0.5","5"
"782","GTX-680","lud_diagonal",1.04844948957508,1.07265331899085,1.02308535571473,"0.5","5"
"724","GTX-680","lud_diagonal",1.04855261478816,1.07435634403588,1.02460890267574,"0.5","5"
"282","GTX-680","lud_diagonal",1.0406209962603,1.0687218344349,1.02700391235195,"0.5","5"
"803","GTX-680","lud_diagonal",1.04014218255104,1.07391874268647,1.03247302215221,"0.5","5"
"490","GTX-680","lud_diagonal",1.04824355414208,1.07093327514832,1.02164546675874,"0.5","5"
"468","GTX-680","lud_diagonal",1.04793543527697,1.07128106423667,1.02227773598812,"0.5","5"
"811","GTX-680","lud_diagonal",1.04948550542793,1.07335066720733,1.02273986792192,"0.5","5"
"647","GTX-680","lud_diagonal",1.04834646943102,1.07109270083782,1.02169724615865,"0.5","5"
"793","GTX-680","lud_diagonal",1.04906982442049,1.06858294890795,1.0186004058388,"0.5","5"
"735","GTX-680","lud_diagonal",1.04783293728274,1.07358010159475,1.02457182189633,"0.5","5"
"93","GTX-680","lud_diagonal",1.04793543527697,1.07417108236565,1.02503555677716,"0.5","5"
"283","GTX-680","lud_diagonal",1.04834646943102,1.0747321347413,1.02516884072172,"0.5","5"
"32","GTX-680","lud_diagonal",1.04109609776418,1.07583419556898,1.03336685045636,"0.5","5"
"665","GTX-680","lud_diagonal",1.0425440594428,1.07485202720754,1.03098954664995,"0.5","5"
"452","GTX-680","lud_diagonal",1.04061801525342,1.07239848132089,1.03053999219851,"0.5","5"
"609","GTX-680","lud_diagonal",1.05169631657526,1.07296460355344,1.02022284060806,"0.5","5"
"863","GTX-680","lud_diagonal",1.04896617063114,1.0703288339125,1.0203654454066,"0.5","5"
"126","GTX-680","lud_diagonal",1.04157645145929,1.07492616961068,1.03201850243895,"0.5","5"
"49","GTX-680","lud_diagonal",1.04742398116346,1.06846291817643,1.0200863617707,"0.5","5"
"658","GTX-680","lud_diagonal",1.05169631657526,1.07351982484697,1.0207507699017,"0.5","5"
"946","GTX-680","lud_diagonal",1.04590810119093,1.06373457427212,1.01704401472834,"0.5","5"
"25","GTX-680","lud_diagonal",1.04834646943102,1.07479254098133,1.02522646121436,"0.5","5"
"263","GTX-680","lud_diagonal",1.04752606523337,1.07558166744476,1.02678272469061,"0.5","5"
"702","GTX-680","lud_diagonal",1.04109909289926,1.07285445409796,1.03050176627305,"0.5","5"
"344","GTX-680","lud_diagonal",1.0473220000528,1.06847402890341,1.02019629956169,"0.5","5"
"254","GTX-680","lud_diagonal",1.04834646943102,1.0737173894311,1.02420089230028,"0.5","5"
"761","GTX-680","lud_diagonal",1.04845271064648,1.07018791851646,1.02073074698484,"0.5","5"
"303","GTX-680","lud_diagonal",1.04865584528478,1.07564804000708,1.02573980285684,"0.5","5"
"261","GTX-680","lud_diagonal",1.04763144748643,1.07170775840988,1.02298166113782,"0.5","5"
"86","GTX-680","lud_diagonal",1.0416758089097,1.06778605643349,1.02506561763311,"0.5","5"
"511","GTX-680","lud_diagonal",1.04803803727731,1.0733353474462,1.02413777865793,"0.5","5"
"403","GTX-680","lud_diagonal",1.04762825247063,1.06907392923548,1.02047069341084,"0.5","5"
"717","GTX-680","lud_diagonal",1.04773054308396,1.06787808806965,1.01922970091756,"0.5","5"
"900","GTX-680","lud_diagonal",1.04834646943102,1.07337735832466,1.02387654236793,"0.5","5"
"592","GTX-680","lud_diagonal",1.04896617063114,1.07143672696588,1.02142162155832,"0.5","5"
"659","GTX-680","lud_diagonal",1.04844948957508,1.07011350681199,1.02066290980378,"0.5","5"
"784","GTX-680","lud_diagonal",1.04834646943102,1.07332491371573,1.0238265163408,"0.5","5"
"101","GTX-680","lud_diagonal",1.04886262299008,1.07123954324992,1.02133446246378,"0.5","5"
"334","GTX-680","lud_diagonal",1.04803803727731,1.07405461523347,1.02482407797312,"0.5","5"
"57","GTX-680","lud_diagonal",1.04814074349503,1.07409697827607,1.02476407385375,"0.5","5"
"778","GTX-680","lud_diagonal",1.04875918128013,1.07447577279859,1.02452096913905,"0.5","5"
"127","GTX-680","lud_diagonal",1.04865584528478,1.06949639946598,1.01987358796016,"0.5","5"
"850","GTX-680","lud_diagonal",1.04906982442049,1.07339577664647,1.02318811547118,"0.5","5"
"780","GTX-680","lud_diagonal",1.04938142486016,1.06998982219368,1.01963861456406,"0.5","5"
"195","GTX-680","lud_diagonal",1.04855261478816,1.07049822066165,1.02092942744501,"0.5","5"
"162","GTX-680","lud_diagonal",1.04205909802081,1.07155252959977,1.02830303159867,"0.5","5"
"433","GTX-680","lud_diagonal",1.04865584528478,1.06841733351504,1.01884458883162,"0.5","5"
"304","GTX-680","lud_diagonal",1.04128796549283,1.07206579190218,1.02955745905964,"0.5","5"
"940","GTX-680","lud_diagonal",1.04845271064648,1.06853889619589,1.01915793182225,"0.5","5"
"288","GTX-680","lud_diagonal",1.04834646943102,1.07683189189924,1.02717176362857,"0.5","5"
"410","GTX-680","lud_diagonal",1.04196238422802,1.07107473058264,1.02793992066825,"0.5","5"
"832","GTX-680","lud_diagonal",1.04855261478816,1.06914607839244,1.01963989533176,"0.5","5"
"73","GTX-680","lud_diagonal",1.04855261478816,1.07346623509921,1.02376000971213,"0.5","5"
"713","GTX-680","lud_diagonal",1.04875918128013,1.06979903056402,1.02006165920589,"0.5","5"
"123","GTX-680","lud_diagonal",1.04844948957508,1.07022394562385,1.02076824517087,"0.5","5"
"959","GTX-680","lud_diagonal",1.04927745131614,1.07133936213847,1.02102581237656,"0.5","5"
"231","GTX-680","lud_diagonal",1.04109609776418,1.07316475147648,1.03080277966766,"0.5","5"
"516","GTX-680","lud_diagonal",1.0405256476042,1.07297646995079,1.03118695096205,"0.5","5"
"601","GTX-680","lud_diagonal",1.04119198611907,1.06833174121474,1.02606604301367,"0.5","5"
"398","GTX-680","lud_diagonal",1.04061801525342,1.07167506151638,1.02984480934187,"0.5","5"
"259","GTX-680","lud_diagonal",1.04844948957508,1.07103456747555,1.02154140769301,"0.5","5"
"923","GTX-680","lud_diagonal",1.04177224885636,1.0706767352616,1.02774549469615,"0.5","5"
"519","GTX-680","lud_diagonal",1.04886585724929,1.0727112511479,1.02273445525355,"0.5","5"
"184","GTX-680","lud_diagonal",1.04814395474593,1.07462027802994,1.02526019747968,"0.5","5"
"408","GTX-680","lud_diagonal",1.04783293728274,1.07168973584882,1.02276775019875,"0.5","5"
"275","GTX-680","lud_diagonal",1.04071345109124,1.07310948521402,1.03112867820514,"0.5","5"
"81","GTX-680","lud_diagonal",1.04886262299008,1.07340254067062,1.02339669384975,"0.5","5"
"815","GTX-680","lud_diagonal",1.04886262299008,1.07049744207325,1.02062693303103,"0.5","5"
"892","GTX-680","lud_diagonal",1.04500438185984,1.06786167533632,1.02187291639466,"0.5","5"
"979","GTX-680","lud_diagonal",1.04148019798923,1.06870795645722,1.0261433280446,"0.5","5"
"320","GTX-680","lud_diagonal",1.04906982442049,1.07468547127413,1.0244174851448,"0.5","5"
"95","GTX-680","lud_diagonal",1.04763144748643,1.07401424404324,1.02518328045622,"0.5","5"
"694","GTX-680","lud_diagonal",1.04580449889458,1.06840835726106,1.02161384693828,"0.5","5"
"597","GTX-680","lud_diagonal",1.04886262299008,1.06970246626317,1.01986899219812,"0.5","5"
"816","GTX-680","lud_diagonal",1.04033224701049,1.07045269105549,1.02895271595354,"0.5","5"
"6","GTX-680","lud_diagonal",1.04834968722224,1.07018657515949,1.02082977483888,"0.5","5"
"904","GTX-680","lud_diagonal",1.04938142486016,1.07065110369482,1.0202687777111,"0.5","5"
"590","GTX-680","lud_diagonal",1.04834968722224,1.07480388209222,1.02523413245829,"0.5","5"
"241","Tesla-K40","lud_diagonal",1.02435210540495,1.01227538643067,0.98821038302107,"0.5","5"
"196","Tesla-K40","lud_diagonal",1.024677493498,1.00982462253097,0.98550483341219,"0.5","5"
"855","Tesla-K40","lud_diagonal",1.02378518374475,1.01266733537057,0.989140448063997,"0.5","5"
"598","Tesla-K40","lud_diagonal",1.02330176802243,1.01477742477528,0.991669765934617,"0.5","5"
"905","Tesla-K40","lud_diagonal",1.02459604825586,1.01781434919473,0.993381099729333,"0.5","5"
"808","Tesla-K40","lud_diagonal",1.02403029097271,1.00993923065172,0.986239605951882,"0.5","5"
"171","Tesla-K40","lud_diagonal",1.02740266511501,1.01598272470888,0.98888464981269,"0.5","5"
"723","Tesla-K40","lud_diagonal",1.02807452315269,1.008178398834,0.980647196413663,"0.5","5"
