"","","meanAcc"
"1","sm_cta_launched","0.954329167761193"
"2","inst_issued2","1.00806521722079"
"3","multiprocessor_activity","0.991661978063901"
"4","achieved_occupancy",NA
"5","global_load_transactions_per_request","1.00195091447687"
"6","theoretical_flops","1.02654880345318"
"7","duration","1.12191124867387"
"8","gpu_id",NA
"9","0","0.95638979348581"
"10","sm_cta_launched","1.04370723074836"
