"","","meanAcc"
"1","static.smem","1.04082682333762"
"2","flop_efficiency.peak_single.","1.01992361608019"
"3","device_memory_write_throughput","1.02102700072249"
"4","device_memory_read_throughput",NA
"5","ecc_throughput","1.00514497271031"
"6","max_clock_rate","0.994076998676206"
"7","duration","1.00336082765109"
"8","gpu_id",NA
"9","0","0.993885443394217"
"10","static.smem","0.960614012613018"
