"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"31","GTX-680","bpnn_layerforward_CUDA",0.00244007373004935,0.0037077544887499,1.51952559592325,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"37","GTX-680","bpnn_layerforward_CUDA",0.00205909852968785,0.00312861776958905,1.51941139507459,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"49","GTX-680","bpnn_layerforward_CUDA",0.00129678971211353,0.00193482470898905,1.4920111494682,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"54","GTX-680","bpnn_layerforward_CUDA",0.00117074044547063,0.00172996057801806,1.47766363134625,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"56","GTX-680","bpnn_layerforward_CUDA",0.00175312892775817,0.00263078834174156,1.50062456907017,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"26","GTX-680","bpnn_layerforward_CUDA",0.0026259326930736,0.00398585783769636,1.51788271200165,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"14","GTX-680","bpnn_layerforward_CUDA",0.00134066219496106,0.00200025376478035,1.49198938576653,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"19","GTX-680","bpnn_layerforward_CUDA",0.00240657149609877,0.00366845431257444,1.52434877522703,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"2","GTX-680","bpnn_layerforward_CUDA",0.000795288600254328,0.00116714896585881,1.46757914735049,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"27","GTX-680","bpnn_layerforward_CUDA",0.00137693650922829,0.00205502346741744,1.49246058452556,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"4","GTX-680","bpnn_layerforward_CUDA",0.00218798689177281,0.00331420717108467,1.51472898834387,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"42","GTX-680","bpnn_layerforward_CUDA",0.000953194927545515,0.00139213769024429,1.46049632663179,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"23","GTX-680","bpnn_layerforward_CUDA",0.00156597002621564,0.00235735925298238,1.50536677811083,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"22","GTX-680","bpnn_layerforward_CUDA",0.000852914339721905,0.00123240518264129,1.44493429790748,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"35","GTX-680","bpnn_layerforward_CUDA",0.00224639738975959,0.00341388791861752,1.51971682934642,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"39","GTX-680","bpnn_layerforward_CUDA",0.00192689655806222,0.00291813537478657,1.51442243361584,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"5","GTX-680","bpnn_layerforward_CUDA",0.00228485723526829,0.00347992310323967,1.52303743512931,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"25","GTX-680","bpnn_layerforward_CUDA",0.00149401628591921,0.00225247408061366,1.50766367264049,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"34","GTX-680","bpnn_layerforward_CUDA",0.00256464542386989,0.00391172662046457,1.52525046310769,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"44","GTX-680","bpnn_layerforward_CUDA",0.0018535142741685,0.00279705581703579,1.5090554499725,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"32","GTX-680","bpnn_layerforward_CUDA",0.00104020075533781,0.00154197318485222,1.48238037411485,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"41","GTX-680","bpnn_layerforward_CUDA",0.00195889358950313,0.00296642950159888,1.51433927677067,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"43","GTX-680","bpnn_layerforward_CUDA",0.00271214497332206,0.00414646291325616,1.52885002610212,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"45","GTX-680","bpnn_layerforward_CUDA",0.0018871509241544,0.00285794511636077,1.51442318671008,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"16","GTX-680","bpnn_layerforward_CUDA",0.00141643688806628,0.00211880652562551,1.49587076097553,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"51","GTX-680","bpnn_layerforward_CUDA",0.00181960517844559,0.00275765425787201,1.51552341713368,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"18","GTX-680","bpnn_layerforward_CUDA",0.00259103418469511,0.00394340405885478,1.52194211953973,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"50","GTX-680","bpnn_layerforward_CUDA",0.00199382525343702,0.00300010512552523,1.50469812755835,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"47","GTX-680","bpnn_layerforward_CUDA",0.000903423990536024,0.00131669846642862,1.45745351044684,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"7","GTX-680","bpnn_layerforward_CUDA",0.00152901305861893,0.00229268082532463,1.49945143529086,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"57","GTX-680","bpnn_layerforward_CUDA",0.00112273468513759,0.00167310182445915,1.49020231280563,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"10","GTX-680","bpnn_layerforward_CUDA",0.00247400590120516,0.00377304730977504,1.52507611559741,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"28","GTX-680","bpnn_layerforward_CUDA",0.00268415399445961,0.004078680528362,1.51954043500516,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"36","GTX-680","bpnn_layerforward_CUDA",0.000692471748993936,0.00100196254460588,1.44693634947793,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"21","GTX-680","bpnn_layerforward_CUDA",0.00209109500555165,0.00315963189720398,1.51099394758032,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"1","GTX-680","bpnn_layerforward_CUDA",0.00171502817108104,0.00257606438850167,1.50205368747843,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
"11","GTX-680","bpnn_layerforward_CUDA",0.00235414963255342,0.0035666354586795,1.51504195373128,"0.25",1.52885002610212,1.43060389982125,0.0222933053378442
