"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"314","GTX-680","lud_perimeter",1.0313041535833,1.06515851216698,1.03282674511302,"0.5","5"
"827","GTX-680","lud_perimeter",1.06310694612517,1.09628795373209,1.0312113543495,"0.5","5"
"153","GTX-680","lud_perimeter",1.20247954408799,1.22808662452355,1.02129523164154,"0.5","5"
"4","GTX-680","lud_perimeter",1.19532526950081,1.23428962844884,1.03259728539355,"0.5","5"
"873","GTX-680","lud_perimeter",1.11520662268906,1.14476197775697,1.02650213374508,"0.5","5"
"18","GTX-680","lud_perimeter",1.01953471928998,1.0546428199725,1.03443541452612,"0.5","5"
"166","GTX-680","lud_perimeter",1.20829673728026,1.24537585666573,1.03068709716864,"0.5","5"
"197","GTX-680","lud_perimeter",1.20402694463551,1.2347602552518,1.02552543425479,"0.5","5"
"857","GTX-680","lud_perimeter",1.06795888553112,1.10548469016199,1.03513787388193,"0.5","5"
"828","GTX-680","lud_perimeter",1.11637302968073,1.14715731048597,1.02757526381127,"0.5","5"
"311","GTX-680","lud_perimeter",1.19952216972937,1.22290750838926,1.0194955451846,"0.5","5"
"700","GTX-680","lud_perimeter",1.06778129277562,1.10370331654039,1.03364174293726,"0.5","5"
"19","GTX-680","lud_perimeter",1.19388858140409,1.23793324042212,1.03689176670593,"0.5","5"
"826","GTX-680","lud_perimeter",1.20294097762061,1.23348080286237,1.02538763398198,"0.5","5"
"538","GTX-680","lud_perimeter",1.20232612124124,1.2333652208253,1.02581587394277,"0.5","5"
"409","GTX-680","lud_perimeter",1.05757418634957,1.09044606144597,1.03108233495171,"0.5","5"
"329","GTX-680","lud_perimeter",1.06310694612517,1.1052486683252,1.03964015318837,"0.5","5"
"192","GTX-680","lud_perimeter",1.10843382657148,1.13965357035469,1.02816563608472,"0.5","5"
"825","GTX-680","lud_perimeter",1.10269227641648,1.14396477236611,1.03742884287152,"0.5","5"
"172","GTX-680","lud_perimeter",1.11881828909555,1.15616692030365,1.03338221369111,"0.5","5"
"771","GTX-680","lud_perimeter",1.20701516979055,1.23917088706599,1.02664069025829,"0.5","5"
"970","GTX-680","lud_perimeter",1.1909189249055,1.220125249242,1.02452419197119,"0.5","5"
"350","GTX-680","lud_perimeter",1.20402451519169,1.23441089319553,1.02523734161593,"0.5","5"
"373","GTX-680","lud_perimeter",1.11416378612164,1.14586399769936,1.02845202112346,"0.5","5"
"189","GTX-680","lud_perimeter",1.19952451085615,1.22256795580426,1.01921048277009,"0.5","5"
"865","GTX-680","lud_perimeter",1.11701745489264,1.14882812526739,1.02847822138805,"0.5","5"
"522","GTX-680","lud_perimeter",1.11823983492671,1.14918514533879,1.0276732320255,"0.5","5"
"68","GTX-680","lud_perimeter",1.115020704437,1.14550814888514,1.02734249178228,"0.5","5"
"379","GTX-680","lud_perimeter",1.20797507680188,1.23974655740645,1.02630143718585,"0.5","5"
"453","GTX-680","lud_perimeter",1.10822150825807,1.14805458940731,1.03594324857659,"0.5","5"
"871","GTX-680","lud_perimeter",1.11728499276365,1.14785558135509,1.0273614957593,"0.5","5"
"577","GTX-680","lud_perimeter",1.19982220094865,1.22480562229597,1.02082260298865,"0.5","5"
"739","GTX-680","lud_perimeter",1.19929996798735,1.22454357981371,1.02104862211306,"0.5","5"
"334","GTX-680","lud_perimeter",1.11272326597045,1.15889110982511,1.04149085874861,"0.5","5"
"22","GTX-680","lud_perimeter",1.19982220094865,1.22689573931063,1.02256462527579,"0.5","5"
"994","GTX-680","lud_perimeter",1.20543197567844,1.24041133088196,1.02901810795572,"0.5","5"
"591","GTX-680","lud_perimeter",1.10664192035827,1.13823608428331,1.02854958170645,"0.5","5"
"674","GTX-680","lud_perimeter",1.19424448380746,1.23622120750573,1.0351491878484,"0.5","5"
"28","GTX-680","lud_perimeter",1.02373201637952,1.08381614234875,1.05869126393225,"0.5","5"
"785","GTX-680","lud_perimeter",1.20449186076353,1.23556815931507,1.02580033918356,"0.5","5"
"281","GTX-680","lud_perimeter",1.20574696961087,1.23771660437979,1.02651438118832,"0.5","5"
"125","GTX-680","lud_perimeter",1.02194521142302,1.06370865842566,1.04086662037829,"0.5","5"
"30","GTX-680","lud_perimeter",1.1968546933134,1.22571958655057,1.02411729126219,"0.5","5"
"484","GTX-680","lud_perimeter",1.18973811640839,1.21985875369902,1.0253170314334,"0.5","5"
"111","GTX-680","lud_perimeter",1.06785816494067,1.10450790401832,1.03432079304249,"0.5","5"
"200","GTX-680","lud_perimeter",1.20027364053872,1.22626649657081,1.02165577511177,"0.5","5"
"696","GTX-680","lud_perimeter",1.20080481320156,1.22735922787161,1.02211384762795,"0.5","5"
"415","GTX-680","lud_perimeter",1.02204959385917,1.06317871791729,1.04024180852401,"0.5","5"
"108","GTX-680","lud_perimeter",1.19781352022641,1.22487349565213,1.02259114208412,"0.5","5"
"250","GTX-680","lud_perimeter",1.20034904369768,1.23027672204338,1.02493247985062,"0.5","5"
"467","GTX-680","lud_perimeter",1.06793349925064,1.10419593977563,1.03395571030447,"0.5","5"
"948","GTX-680","lud_perimeter",1.20148573870054,1.22765643099365,1.02178194168282,"0.5","5"
"754","GTX-680","lud_perimeter",1.0307233321632,1.06451011817114,1.03277968486173,"0.5","5"
"615","GTX-680","lud_perimeter",1.20551064769019,1.23857971354175,1.02743158338329,"0.5","5"
"999","GTX-680","lud_perimeter",1.20240520572072,1.23286853756643,1.02533532930561,"0.5","5"
"562","GTX-680","lud_perimeter",1.19922287704923,1.22427789363135,1.02089271065589,"0.5","5"
"559","GTX-680","lud_perimeter",1.19367420023239,1.23051266357924,1.03086140534803,"0.5","5"
"560","GTX-680","lud_perimeter",1.20019828411244,1.22817916776836,1.02331355079099,"0.5","5"
"851","GTX-680","lud_perimeter",1.20163810412137,1.23283714332999,1.02596375656,"0.5","5"
"659","GTX-680","lud_perimeter",1.19043132005297,1.23049768270106,1.03365701319612,"0.5","5"
"824","GTX-680","lud_perimeter",1.11213879435768,1.14272677133197,1.02750374065671,"0.5","5"
"473","GTX-680","lud_perimeter",1.19744473045369,1.22396857894751,1.02215037389139,"0.5","5"
"40","GTX-680","lud_perimeter",1.10993052740965,1.1400495079475,1.02713591508123,"0.5","5"
"262","GTX-680","lud_perimeter",1.11573317724608,1.14675487304515,1.02780386604227,"0.5","5"
"634","GTX-680","lud_perimeter",1.19951982864767,1.24419545451219,1.03724459137527,"0.5","5"
"45","GTX-680","lud_perimeter",1.03021970627385,1.07203408417621,1.04058782573049,"0.5","5"
"892","GTX-680","lud_perimeter",1.19381484523351,1.2347449937095,1.03428517298089,"0.5","5"
"756","GTX-680","lud_perimeter",1.11850887664528,1.14831930740509,1.02665193936522,"0.5","5"
"885","GTX-680","lud_perimeter",1.05499175793823,1.08752585741848,1.03083824990617,"0.5","5"
"882","GTX-680","lud_perimeter",1.19410110219896,1.23349456749192,1.03299005856406,"0.5","5"
"371","GTX-680","lud_perimeter",1.10996750950106,1.14242470077587,1.02924156878196,"0.5","5"
"743","GTX-680","lud_perimeter",1.20504182717872,1.24032027728576,1.02927570588121,"0.5","5"
"898","GTX-680","lud_perimeter",1.11614639850623,1.16195245540759,1.04103947023676,"0.5","5"
"107","GTX-680","lud_perimeter",1.05832315298552,1.09831396348531,1.03778695607951,"0.5","5"
"273","GTX-680","lud_perimeter",1.18994566284271,1.22348889028891,1.02818887323483,"0.5","5"
"744","GTX-680","lud_perimeter",1.20709487322829,1.24279813687009,1.02957784382459,"0.5","5"
"706","GTX-680","lud_perimeter",1.10618907559464,1.15962344159777,1.04830491204626,"0.5","5"
