"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures"
"211","GTX-680","hotspotOpt1",1.32151418788536,1.33127318624909,1.00738470948946,"0.5","5"
"266","GTX-680","hotspotOpt1",1.52499289012721,1.5390858991159,1.00924136045482,"0.5","5"
"332","GTX-680","hotspotOpt1",1.52525318373656,1.53654769841175,1.00740500973584,"0.5","5"
"531","GTX-680","hotspotOpt1",1.52551386268301,1.53611986856196,1.00695241527356,"0.5","5"
"202","GTX-680","hotspotOpt1",1.52502540579418,1.53701815200566,1.00786396486636,"0.5","5"
"221","GTX-680","hotspotOpt1",1.32190397101108,1.32977358803305,1.00595324410437,"0.5","5"
"234","GTX-680","hotspotOpt1",1.32157594476388,1.33128510304082,1.00734665178752,"0.5","5"
"688","GTX-680","hotspotOpt1",1.42304713493127,1.43481315071703,1.00826818416407,"0.5","5"
"852","GTX-680","hotspotOpt1",1.42273818581936,1.43189841598184,1.00643845104727,"0.5","5"
"687","GTX-680","hotspotOpt1",1.32133032546936,1.33321058239739,1.0089911331777,"0.5","5"
"982","GTX-680","hotspotOpt1",1.52508943856539,1.53502371649744,1.00651389858249,"0.5","5"
"993","GTX-680","hotspotOpt1",1.52479690721966,1.53769762680893,1.00846061500269,"0.5","5"
"718","GTX-680","hotspotOpt1",1.31078140512005,1.33337342578297,1.01723553643245,"0.5","5"
"646","GTX-680","hotspotOpt1",1.42284679673751,1.43458431269018,1.00824931818351,"0.5","5"
"834","GTX-680","hotspotOpt1",1.31093558975755,1.33246859155118,1.01642567488584,"0.5","5"
"681","GTX-680","hotspotOpt1",1.52557909276233,1.53675622249399,1.00732648329063,"0.5","5"
"233","GTX-680","hotspotOpt1",1.42321121770222,1.4330759722543,1.00693133558068,"0.5","5"
"339","GTX-680","hotspotOpt1",1.31072362066949,1.33191844759408,1.01617032499481,"0.5","5"
"50","GTX-680","hotspotOpt1",1.32181133138087,1.33348725739929,1.00883327729247,"0.5","5"
"755","GTX-680","hotspotOpt1",1.31119608286175,1.33253444416797,1.01627396663636,"0.5","5"
"422","GTX-680","hotspotOpt1",1.32169888300835,1.33012340614346,1.00637401093654,"0.5","5"
"93","GTX-680","hotspotOpt1",1.31099344382067,1.33072422402502,1.01505025085927,"0.5","5"
"795","GTX-680","hotspotOpt1",1.31105131689815,1.33121581188097,1.01538040099798,"0.5","5"
"294","GTX-680","hotspotOpt1",1.52554545548515,1.53642253522258,1.00712996108921,"0.5","5"
"375","GTX-680","hotspotOpt1",1.52515451158087,1.53520995493398,1.00659306534306,"0.5","5"
"73","GTX-680","hotspotOpt1",1.32137123823367,1.33050315737491,1.00691094135926,"0.5","5"
"494","GTX-680","hotspotOpt1",1.32390549527036,1.33096739254206,1.00533414000994,"0.5","5"
"495","GTX-680","hotspotOpt1",1.52499289012721,1.53709610842079,1.00793657358794,"0.5","5"
"228","GTX-680","hotspotOpt1",1.42261032690163,1.43237025536814,1.00686057754674,"0.5","5"
"280","GTX-680","hotspotOpt1",1.32154490362538,1.3325422789157,1.00832160546353,"0.5","5"
"657","GTX-680","hotspotOpt1",1.3215653837624,1.33203048456173,1.00791871588641,"0.5","5"
"863","GTX-680","hotspotOpt1",1.42253763079333,1.43517401699084,1.00888298904997,"0.5","5"
"771","GTX-680","hotspotOpt1",1.52554647470218,1.53732317926652,1.00771966292711,"0.5","5"
"166","GTX-680","hotspotOpt1",1.52521960865292,1.53744620529678,1.00801628603153,"0.5","5"
"81","GTX-680","hotspotOpt1",1.42288377385187,1.43470335861658,1.00830678160924,"0.5","5"
"876","GTX-680","hotspotOpt1",1.52561171686569,1.53725794592953,1.00763380939927,"0.5","5"
"449","GTX-680","hotspotOpt1",1.42295604385934,1.43592787077549,1.00911611217516,"0.5","5"
"571","GTX-680","hotspotOpt1",1.43499692516202,1.43501676640918,1.0000138266827,"0.5","5"
"842","GTX-680","hotspotOpt1",1.31098380015671,1.3301041184922,1.01458470984401,"0.5","5"
"679","GTX-680","hotspotOpt1",1.32095201344647,1.33250839718254,1.00874852653119,"0.5","5"
"337","GTX-680","hotspotOpt1",1.42275637774198,1.43511795424469,1.00868847027931,"0.5","5"
"634","GTX-680","hotspotOpt1",1.4333856114195,1.43323555168323,0.999895310979069,"0.5","5"
"461","GTX-680","hotspotOpt1",1.32171938106305,1.33225257897515,1.00796931486594,"0.5","5"
"232","GTX-680","hotspotOpt1",1.52541606284898,1.53690911659513,1.00753437309732,"0.5","5"
"429","GTX-680","hotspotOpt1",1.31108990951951,1.33320834964536,1.01687026951032,"0.5","5"
