"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","numberFeatures","NA","NA","NA"
"656","GTX-680","Fan2",0.0259521635126858,0.0143023269095569,0.551103452417975,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"423","GTX-680","Fan2",0.0120139360302329,0.00648742152192703,0.539991348846999,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"917","GTX-680","Fan2",0.0423656281078681,0.0243626721259324,0.575057498590651,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"138","GTX-680","Fan2",0.029337887711703,0.0167050587656144,0.569402232695528,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"134","GTX-680","Fan2",0.0342177818018733,0.019628301873468,0.573628705306475,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"58","GTX-680","Fan2",0.00785114133688216,0.00429367452878551,0.546885394689711,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"337","GTX-680","Fan2",0.01559712515812,0.00848896827654127,0.544264932831026,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"782","GTX-680","Fan2",0.00427045508412343,0.00218041332467302,0.510581022799957,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"761","GTX-680","Fan2",0.0174567311658028,0.00905012852524394,0.518432027123891,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"382","GTX-680","Fan2",0.0152959713831254,0.00752034932221717,0.491655556476372,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"454","GTX-680","Fan2",0.0598888963877398,0.0341403356324645,0.570061191500827,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"102","GTX-680","Fan2",0.0102639656725702,0.00564545777924305,0.550026954428557,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"609","GTX-680","Fan2",0.0138075795354393,0.0073103769106223,0.529446663106961,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
"1000","GTX-680","Fan2",0.0206850753857411,0.0113459659119628,0.548509768535046,"0.5","10",0.580724255900315,0.491655556476372,0.0219811799854722
