"","Gpus","Kernels","Measured","Predicted","Accuracy","threshCorr","maxAccuracy","minAccuracy","sdAccuracy"
"25","GTX-680","bpnn_layerforward_CUDA",0.00149401628591921,0.00146113524594516,0.977991511683005,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"28","GTX-680","bpnn_layerforward_CUDA",0.00268415399445961,0.00266904367245107,0.994370545788457,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"2","GTX-680","bpnn_layerforward_CUDA",0.000795288600254328,0.00085688726144788,1.0774544752356,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"10","GTX-680","bpnn_layerforward_CUDA",0.00247400590120516,0.00247833434128687,1.00174956740386,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"42","GTX-680","bpnn_layerforward_CUDA",0.000953194927545515,0.00104848080296137,1.09996473193706,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"41","GTX-680","bpnn_layerforward_CUDA",0.00195889358950313,0.00197583710126493,1.00864953147664,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"30","GTX-680","bpnn_layerforward_CUDA",0.00265511399310355,0.00261091290235697,0.983352469663679,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"46","GTX-680","bpnn_layerforward_CUDA",0.00253438352233734,0.00253774023689604,1.00132446984804,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"38","GTX-680","bpnn_layerforward_CUDA",0.00178431801655254,0.00184108486927163,1.03181431347579,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"14","GTX-680","bpnn_layerforward_CUDA",0.00134066219496106,0.00138193634251203,1.03078638877572,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"8","GTX-680","bpnn_layerforward_CUDA",0.0021608721690819,0.00223111936433212,1.03250872321617,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"19","GTX-680","bpnn_layerforward_CUDA",0.00240657149609877,0.00239022274527558,0.99320662159853,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"12","GTX-680","bpnn_layerforward_CUDA",0.000750841771512454,0.00081120465092463,1.0803936084837,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"54","GTX-680","bpnn_layerforward_CUDA",0.00117074044547063,0.00128300785970194,1.09589436724908,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"34","GTX-680","bpnn_layerforward_CUDA",0.00256464542386989,0.00253839657661258,0.989765116451183,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"43","GTX-680","bpnn_layerforward_CUDA",0.00271214497332206,0.00269742919396761,0.994574117718928,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"27","GTX-680","bpnn_layerforward_CUDA",0.00137693650922829,0.00145361403722815,1.05568704692334,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"29","GTX-680","bpnn_layerforward_CUDA",0.000992859527681434,0.00105730520724615,1.06490916163661,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"6","GTX-680","bpnn_layerforward_CUDA",0.00121093124740403,0.00124399651565825,1.02730565283959,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"31","GTX-680","bpnn_layerforward_CUDA",0.00244007373004935,0.00246821563280893,1.0115332182028,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"37","GTX-680","bpnn_layerforward_CUDA",0.00205909852968785,0.00204754510288867,0.994389085013366,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"26","GTX-680","bpnn_layerforward_CUDA",0.0026259326930736,0.00266067336144719,1.01322983961669,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"56","GTX-680","bpnn_layerforward_CUDA",0.00175312892775817,0.0018006444853023,1.02710328760868,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"7","GTX-680","bpnn_layerforward_CUDA",0.00152901305861893,0.00158647363096645,1.03758017109378,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"39","GTX-680","bpnn_layerforward_CUDA",0.00192689655806222,0.00195212280725913,1.01309164682004,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"48","GTX-680","bpnn_layerforward_CUDA",0.00160601563208915,0.00165405999821067,1.02991525434844,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
"13","GTX-680","bpnn_layerforward_CUDA",0.00212346821723211,0.00216873233560339,1.02131612708114,"0.25",1.12591154757791,0.977991511683005,0.0307062881166456
