100000,10,2,Command exited with non-zero status 13
100000,10,2,0:00.10, 0.00,0.00
100000,10,4,Command exited with non-zero status 13
100000,10,4,0:00.10, 0.00,0.00
100000,10,8,Command exited with non-zero status 13
100000,10,8,0:00.10, 0.00,0.00
100000,10,16,Command exited with non-zero status 13
100000,10,16,0:00.10, 0.00,0.00
100000,10,32,Command exited with non-zero status 13
100000,10,32,0:00.10, 0.00,0.00
100000,10,64,Command exited with non-zero status 13
100000,10,64,0:00.10, 0.00,0.00
100000,20,2,Command exited with non-zero status 13
100000,20,2,0:00.10, 0.00,0.00
100000,20,4,Command exited with non-zero status 13
100000,20,4,0:00.10, 0.00,0.00
100000,20,8,Command exited with non-zero status 13
100000,20,8,0:00.10, 0.00,0.00
100000,20,16,Command exited with non-zero status 13
100000,20,16,0:00.10, 0.00,0.00
100000,20,32,Command exited with non-zero status 13
100000,20,32,0:00.10, 0.00,0.00
100000,20,64,Command exited with non-zero status 13
100000,20,64,0:00.10, 0.00,0.00
100000,30,2,Command exited with non-zero status 13
100000,30,2,0:00.10, 0.00,0.00
100000,30,4,Command exited with non-zero status 13
100000,30,4,0:00.10, 0.00,0.00
100000,30,8,Command exited with non-zero status 13
100000,30,8,0:00.10, 0.00,0.00
100000,30,16,Command exited with non-zero status 13
100000,30,16,0:00.10, 0.00,0.00
100000,30,32,Command exited with non-zero status 13
100000,30,32,0:00.10, 0.00,0.00
100000,30,64,Command exited with non-zero status 13
100000,30,64,0:00.10, 0.00,0.00
100000,40,2,Command exited with non-zero status 13
100000,40,2,0:00.10, 0.00,0.00
100000,40,4,Command exited with non-zero status 13
100000,40,4,0:00.10, 0.00,0.00
100000,40,8,Command exited with non-zero status 13
100000,40,8,0:00.10, 0.00,0.00
100000,40,16,Command exited with non-zero status 13
100000,40,16,0:00.10, 0.00,0.00
100000,40,32,Command exited with non-zero status 13
100000,40,32,0:00.10, 0.00,0.00
100000,40,64,Command exited with non-zero status 13
100000,40,64,0:00.10, 0.00,0.00
100000,50,2,Command exited with non-zero status 13
100000,50,2,0:00.10, 0.00,0.00
100000,50,4,Command exited with non-zero status 13
100000,50,4,0:00.10, 0.00,0.00
100000,50,8,Command exited with non-zero status 13
100000,50,8,0:00.10, 0.00,0.00
100000,50,16,Command exited with non-zero status 13
100000,50,16,0:00.10, 0.00,0.00
100000,50,32,Command exited with non-zero status 13
100000,50,32,0:00.10, 0.00,0.00
100000,50,64,Command exited with non-zero status 13
100000,50,64,0:00.10, 0.00,0.00
100000,60,2,Command exited with non-zero status 13
100000,60,2,0:00.10, 0.00,0.00
100000,60,4,Command exited with non-zero status 13
100000,60,4,0:00.10, 0.00,0.00
100000,60,8,Command exited with non-zero status 13
100000,60,8,0:00.10, 0.00,0.00
100000,60,16,Command exited with non-zero status 13
100000,60,16,0:00.10, 0.00,0.00
100000,60,32,Command exited with non-zero status 13
100000,60,32,0:00.10, 0.00,0.00
100000,60,64,Command exited with non-zero status 13
100000,60,64,0:00.10, 0.00,0.00
100000,70,2,Command exited with non-zero status 13
100000,70,2,0:00.10, 0.00,0.00
100000,70,4,Command exited with non-zero status 13
100000,70,4,0:00.10, 0.00,0.00
100000,70,8,Command exited with non-zero status 13
100000,70,8,0:00.10, 0.00,0.00
100000,70,16,Command exited with non-zero status 13
100000,70,16,0:00.10, 0.00,0.00
100000,70,32,Command exited with non-zero status 13
100000,70,32,0:00.10, 0.00,0.00
100000,70,64,Command exited with non-zero status 13
100000,70,64,0:00.10, 0.00,0.00
100000,80,2,Command exited with non-zero status 13
100000,80,2,0:00.10, 0.00,0.00
100000,80,4,Command exited with non-zero status 13
100000,80,4,0:00.10, 0.00,0.00
100000,80,8,Command exited with non-zero status 13
100000,80,8,0:00.10, 0.00,0.00
100000,80,16,Command exited with non-zero status 13
100000,80,16,0:00.10, 0.00,0.00
100000,80,32,Command exited with non-zero status 13
100000,80,32,0:00.10, 0.00,0.00
100000,80,64,Command exited with non-zero status 13
100000,80,64,0:00.10, 0.00,0.00
100000,90,2,Command exited with non-zero status 13
100000,90,2,0:00.10, 0.00,0.00
